Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Video Alerts,Chrome 122.0.0.0,,,04-03-2024 17:35:43,04-03-2024 17:40:40,"4m - 57,355s",FAILED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 122.0.0.0,,,04-03-2024 17:35:43,04-03-2024 17:35:55,"11,747s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,04-03-2024 17:35:43,04-03-2024 17:35:45,"1,315s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 122.0.0.0,,,04-03-2024 17:35:45,04-03-2024 17:35:46,"0,981s",PASSED
waitForPageLoad(3),Chrome 122.0.0.0,,,04-03-2024 17:35:46,04-03-2024 17:35:46,"0,080s",PASSED
maximizeWindow(),Chrome 122.0.0.0,,,04-03-2024 17:35:46,04-03-2024 17:35:46,"0,151s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 122.0.0.0,,,04-03-2024 17:35:46,04-03-2024 17:35:46,"0,673s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 122.0.0.0,,,04-03-2024 17:35:46,04-03-2024 17:35:47,"0,262s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 122.0.0.0,,,04-03-2024 17:35:47,04-03-2024 17:35:47,"0,289s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 122.0.0.0,,,04-03-2024 17:35:47,04-03-2024 17:35:48,"0,629s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 122.0.0.0,,,04-03-2024 17:35:48,04-03-2024 17:35:48,"0,337s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 122.0.0.0,,,04-03-2024 17:35:48,04-03-2024 17:35:48,"0,310s",PASSED
delay(4),Chrome 122.0.0.0,,,04-03-2024 17:35:48,04-03-2024 17:35:52,"4,020s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 122.0.0.0,,,04-03-2024 17:35:52,04-03-2024 17:35:53,"0,281s",PASSED
,,,,,,,
Test Cases/Video Alerts/Send Video Alert with MP4 (TC-43),Chrome 122.0.0.0,,,04-03-2024 17:35:55,04-03-2024 17:36:47,"51,870s",PASSED
