Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Screensavers,Chrome 122.0.0.0,,,29-02-2024 12:53:47,29-02-2024 12:57:16,"3m - 29,117s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 122.0.0.0,,,29-02-2024 12:53:47,29-02-2024 12:54:02,"14,504s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,29-02-2024 12:53:48,29-02-2024 12:53:51,"2,622s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 122.0.0.0,,,29-02-2024 12:53:51,29-02-2024 12:53:52,"1,024s",PASSED
waitForPageLoad(3),Chrome 122.0.0.0,,,29-02-2024 12:53:52,29-02-2024 12:53:52,"0,161s",PASSED
maximizeWindow(),Chrome 122.0.0.0,,,29-02-2024 12:53:52,29-02-2024 12:53:52,"0,162s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 122.0.0.0,,,29-02-2024 12:53:52,29-02-2024 12:53:53,"1,064s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 122.0.0.0,,,29-02-2024 12:53:53,29-02-2024 12:53:54,"0,305s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 122.0.0.0,,,29-02-2024 12:53:54,29-02-2024 12:53:54,"0,329s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 122.0.0.0,,,29-02-2024 12:53:54,29-02-2024 12:53:55,"0,728s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 122.0.0.0,,,29-02-2024 12:53:55,29-02-2024 12:53:55,"0,426s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 122.0.0.0,,,29-02-2024 12:53:55,29-02-2024 12:53:55,"0,387s",PASSED
delay(4),Chrome 122.0.0.0,,,29-02-2024 12:53:55,29-02-2024 12:54:00,"4,038s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 122.0.0.0,,,29-02-2024 12:54:00,29-02-2024 12:54:00,"0,301s",PASSED
,,,,,,,
Test Cases/Screensaver/Send Screensaver JPG (TC-36),Chrome 122.0.0.0,,,29-02-2024 12:54:02,29-02-2024 12:54:52,"50,380s",PASSED
