Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Pop-up Alert,Chrome 122.0.0.0,,,29-03-2024 11:03:14,29-03-2024 11:06:34,"3m - 20,285s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 122.0.0.0,,,29-03-2024 11:03:14,29-03-2024 11:03:25,"11,531s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,29-03-2024 11:03:14,29-03-2024 11:03:16,"1,396s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo"")",Chrome 122.0.0.0,,,29-03-2024 11:03:16,29-03-2024 11:03:17,"0,875s",PASSED
waitForPageLoad(3),Chrome 122.0.0.0,,,29-03-2024 11:03:17,29-03-2024 11:03:17,"0,101s",PASSED
maximizeWindow(),Chrome 122.0.0.0,,,29-03-2024 11:03:17,29-03-2024 11:03:17,"0,148s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 122.0.0.0,,,29-03-2024 11:03:17,29-03-2024 11:03:18,"0,788s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 122.0.0.0,,,29-03-2024 11:03:18,29-03-2024 11:03:18,"0,281s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.2 (stage/11)"")",Chrome 122.0.0.0,,,29-03-2024 11:03:18,29-03-2024 11:03:18,"0,006s",NOT_RUN
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 122.0.0.0,,,29-03-2024 11:03:18,29-03-2024 11:03:18,"0,605s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 122.0.0.0,,,29-03-2024 11:03:18,29-03-2024 11:03:19,"0,332s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 122.0.0.0,,,29-03-2024 11:03:19,29-03-2024 11:03:19,"0,315s",PASSED
delay(4),Chrome 122.0.0.0,,,29-03-2024 11:03:19,29-03-2024 11:03:23,"4,029s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 122.0.0.0,,,29-03-2024 11:03:23,29-03-2024 11:03:23,"0,255s",PASSED
,,,,,,,
Test Cases/Pop-up alert/Send alert using Compose Alert Button (TC-1),Chrome 122.0.0.0,"open Create Pop-up Alert page, using Compose Alert button",,29-03-2024 11:03:25,29-03-2024 11:04:21,"55,746s",PASSED
"click(findTestObject(""Dashboard Page/Compose Alert Button""))",Chrome 122.0.0.0,,,29-03-2024 11:03:26,29-03-2024 11:03:26,"0,344s",PASSED
"verifyElementPresent(findTestObject(""Create Pop-up Alert Page/Create Pop-up Alert header""), 2)",Chrome 122.0.0.0,,,29-03-2024 11:03:26,29-03-2024 11:03:29,"2,994s",PASSED
"verifyElementText(findTestObject(""Create Pop-up Alert Page/Create Pop-up Alert header""), ""Create Pop-up Alert"")",Chrome 122.0.0.0,,,29-03-2024 11:03:29,29-03-2024 11:03:29,"0,268s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 122.0.0.0,,,29-03-2024 11:03:29,29-03-2024 11:03:29,"0,354s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,29-03-2024 11:03:29,29-03-2024 11:03:37,"7,578s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-1"")",Chrome 122.0.0.0,,,29-03-2024 11:03:37,29-03-2024 11:03:38,"0,848s",PASSED
"switchToFrame(findTestObject(""Create Pop-up Alert Page/Alert body iframe""), 2)",Chrome 122.0.0.0,,,29-03-2024 11:03:38,29-03-2024 11:03:38,"0,292s",PASSED
"setMaskedText(findTestObject(""Create Pop-up Alert Page/Alert body""),**********************************************)",Chrome 122.0.0.0,,,29-03-2024 11:03:38,29-03-2024 11:03:39,"0,767s",PASSED
switchToDefaultContent(),Chrome 122.0.0.0,,,29-03-2024 11:03:39,29-03-2024 11:03:39,"0,016s",PASSED
delay(3),Chrome 122.0.0.0,,,29-03-2024 11:03:39,29-03-2024 11:03:42,"3,011s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Send button""))",Chrome 122.0.0.0,,,29-03-2024 11:03:42,29-03-2024 11:03:42,"0,313s",PASSED
