Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Screensavers,Chrome 122.0.0.0,,,04-03-2024 17:58:41,04-03-2024 18:01:51,"3m - 9,882s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 122.0.0.0,,,04-03-2024 17:58:41,04-03-2024 17:58:53,"11,600s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,04-03-2024 17:58:42,04-03-2024 17:58:43,"1,341s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 122.0.0.0,,,04-03-2024 17:58:43,04-03-2024 17:58:44,"0,824s",PASSED
waitForPageLoad(3),Chrome 122.0.0.0,,,04-03-2024 17:58:44,04-03-2024 17:58:44,"0,088s",PASSED
maximizeWindow(),Chrome 122.0.0.0,,,04-03-2024 17:58:44,04-03-2024 17:58:44,"0,135s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 122.0.0.0,,,04-03-2024 17:58:44,04-03-2024 17:58:45,"0,722s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 122.0.0.0,,,04-03-2024 17:58:45,04-03-2024 17:58:45,"0,281s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 122.0.0.0,,,04-03-2024 17:58:45,04-03-2024 17:58:45,"0,293s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 122.0.0.0,,,04-03-2024 17:58:45,04-03-2024 17:58:46,"0,614s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 122.0.0.0,,,04-03-2024 17:58:46,04-03-2024 17:58:46,"0,344s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 122.0.0.0,,,04-03-2024 17:58:46,04-03-2024 17:58:47,"0,308s",PASSED
delay(4),Chrome 122.0.0.0,,,04-03-2024 17:58:47,04-03-2024 17:58:51,"4,018s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 122.0.0.0,,,04-03-2024 17:58:51,04-03-2024 17:58:51,"0,278s",PASSED
,,,,,,,
Test Cases/Screensaver/Send Screensaver JPG (TC-36),Chrome 122.0.0.0,,,04-03-2024 17:58:53,04-03-2024 17:59:38,"44,841s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 122.0.0.0,,,04-03-2024 17:58:53,04-03-2024 17:58:53,"0,317s",PASSED
"click(findTestObject(""Dashboard Page/Screensavers""))",Chrome 122.0.0.0,,,04-03-2024 17:58:53,04-03-2024 17:58:54,"0,583s",PASSED
"verifyElementText(findTestObject(""Lockscreen/Create Lockscreen header""), ""Create Screensaver"")",Chrome 122.0.0.0,,,04-03-2024 17:58:54,04-03-2024 17:58:54,"0,532s",PASSED
"click(findTestObject(""Wallpapers/more""))",Chrome 122.0.0.0,,,04-03-2024 17:58:54,04-03-2024 17:58:55,"0,565s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,04-03-2024 17:58:55,04-03-2024 17:59:02,"7,504s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-36"")",Chrome 122.0.0.0,,,04-03-2024 17:59:02,04-03-2024 17:59:03,"0,836s",PASSED
"verifyElementPresent(findTestObject(""Wallpapers/Upload wallpaper area""), 2)",Chrome 122.0.0.0,,,04-03-2024 17:59:03,04-03-2024 17:59:04,"0,273s",PASSED
"uploadFileWithDragAndDrop(findTestObject(""Wallpapers/Upload wallpaper area""), ""C:\Users\Home\git\Katalon\Imagesfortest\river.jpg"")",Chrome 122.0.0.0,,,04-03-2024 17:59:04,04-03-2024 17:59:04,"0,304s",PASSED
delay(10),Chrome 122.0.0.0,,,04-03-2024 17:59:04,04-03-2024 17:59:14,"10,019s",PASSED
"getAttribute(findTestObject(""Wallpapers/uploaded wallpaper file""), ""src"")",Chrome 122.0.0.0,,,04-03-2024 17:59:14,04-03-2024 17:59:14,"0,268s",PASSED
"click(findTestObject(""Wallpapers/Send wallpaper button""))",Chrome 122.0.0.0,,,04-03-2024 17:59:14,04-03-2024 17:59:14,"0,309s",PASSED
waitForPageLoad(2),Chrome 122.0.0.0,,,04-03-2024 17:59:14,04-03-2024 17:59:15,"0,014s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-36"")",Chrome 122.0.0.0,,,04-03-2024 17:59:15,04-03-2024 17:59:16,"1,610s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-36"")",Chrome 122.0.0.0,,,04-03-2024 17:59:16,04-03-2024 17:59:16,"0,275s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Actions menu Wallpapers-Lockscreens-Screensaver""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,04-03-2024 17:59:16,04-03-2024 17:59:25,"8,802s",PASSED
