Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Lockscreens,Chrome 121.0.0.0,,,2024-02-21 16:10:28,2024-02-21 16:13:24,"2m - 56,470s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 121.0.0.0,,,2024-02-21 16:10:28,2024-02-21 16:10:42,"13,810s",PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,2024-02-21 16:10:28,2024-02-21 16:10:31,"2,405s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 121.0.0.0,,,2024-02-21 16:10:31,2024-02-21 16:10:32,"0,997s",PASSED
waitForPageLoad(3),Chrome 121.0.0.0,,,2024-02-21 16:10:32,2024-02-21 16:10:32,"0,178s",PASSED
maximizeWindow(),Chrome 121.0.0.0,,,2024-02-21 16:10:32,2024-02-21 16:10:32,"0,158s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 121.0.0.0,,,2024-02-21 16:10:32,2024-02-21 16:10:33,"0,834s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 121.0.0.0,,,2024-02-21 16:10:33,2024-02-21 16:10:33,"0,318s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 121.0.0.0,,,2024-02-21 16:10:33,2024-02-21 16:10:34,"0,345s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 121.0.0.0,,,2024-02-21 16:10:34,2024-02-21 16:10:34,"0,723s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 121.0.0.0,,,2024-02-21 16:10:34,2024-02-21 16:10:35,"0,459s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 121.0.0.0,,,2024-02-21 16:10:35,2024-02-21 16:10:35,"0,399s",PASSED
delay(4),Chrome 121.0.0.0,,,2024-02-21 16:10:35,2024-02-21 16:10:39,"4,045s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 121.0.0.0,,,2024-02-21 16:10:39,2024-02-21 16:10:39,"0,315s",PASSED
,,,,,,,
Test Cases/Lockscreens/Send Lockscreen JPG (TC-20),Chrome 121.0.0.0,,,2024-02-21 16:10:42,2024-02-21 16:11:32,"50,777s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 121.0.0.0,,,2024-02-21 16:10:42,2024-02-21 16:10:42,"0,462s",PASSED
"click(findTestObject(""Dashboard Page/Lockscreens""))",Chrome 121.0.0.0,,,2024-02-21 16:10:42,2024-02-21 16:10:43,"0,573s",PASSED
"verifyElementText(findTestObject(""Lockscreen/Create Lockscreen header""), ""Create Lockscreen"")",Chrome 121.0.0.0,,,2024-02-21 16:10:43,2024-02-21 16:10:44,"0,995s",PASSED
"click(findTestObject(""Wallpapers/more""))",Chrome 121.0.0.0,,,2024-02-21 16:10:44,2024-02-21 16:10:44,"0,503s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-21 16:10:44,2024-02-21 16:10:53,"8,612s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-20"")",Chrome 121.0.0.0,,,2024-02-21 16:10:53,2024-02-21 16:10:54,"0,884s",PASSED
"verifyElementPresent(findTestObject(""Wallpapers/Upload wallpaper area""), 2)",Chrome 121.0.0.0,,,2024-02-21 16:10:54,2024-02-21 16:10:54,"0,307s",PASSED
"uploadFileWithDragAndDrop(findTestObject(""Wallpapers/Upload wallpaper area""), ""C:\Users\Home\git\Katalon\Imagesfortest\river.jpg"")",Chrome 121.0.0.0,,,2024-02-21 16:10:54,2024-02-21 16:10:55,"0,375s",PASSED
delay(10),Chrome 121.0.0.0,,,2024-02-21 16:10:55,2024-02-21 16:11:05,"10,021s",PASSED
"getAttribute(findTestObject(""Wallpapers/uploaded wallpaper file""), ""src"")",Chrome 121.0.0.0,,,2024-02-21 16:11:05,2024-02-21 16:11:05,"0,326s",PASSED
"click(findTestObject(""Wallpapers/Send wallpaper button""))",Chrome 121.0.0.0,,,2024-02-21 16:11:05,2024-02-21 16:11:05,"0,401s",PASSED
waitForPageLoad(2),Chrome 121.0.0.0,,,2024-02-21 16:11:05,2024-02-21 16:11:05,"0,020s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-20"")",Chrome 121.0.0.0,,,2024-02-21 16:11:05,2024-02-21 16:11:07,"2,047s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-20"")",Chrome 121.0.0.0,,,2024-02-21 16:11:07,2024-02-21 16:11:08,"0,324s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Actions menu Wallpapers-Lockscreens-Screensaver""), [:], STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-21 16:11:08,2024-02-21 16:11:18,"10,304s",PASSED
"sendKeys(findTestObject(""Create Pop-up Alert Page/Alert Title field""), Keys.chord(CONTROL, ""a"", BACK_SPACE))",Chrome 121.0.0.0,,,2024-02-21 16:11:18,2024-02-21 16:11:19,"0,940s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""Duplicate Lockscreen"")",Chrome 121.0.0.0,,,2024-02-21 16:11:19,2024-02-21 16:11:20,"0,962s",PASSED
"click(findTestObject(""Wallpapers/Send wallpaper button""))",Chrome 121.0.0.0,,,2024-02-21 16:11:20,2024-02-21 16:11:20,"0,374s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-20"")",Chrome 121.0.0.0,,,2024-02-21 16:11:20,2024-02-21 16:11:22,"1,815s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Select all and Delete""), [:], STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-21 16:11:22,2024-02-21 16:11:25,"3,148s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""Duplicate Lockscreen"")",Chrome 121.0.0.0,,,2024-02-21 16:11:25,2024-02-21 16:11:27,"1,662s",PASSED
"waitForElementClickable(findTestObject(""Create Pop-up Alert Page/sent alerts checkbox""), 2)",Chrome 121.0.0.0,,,2024-02-21 16:11:27,2024-02-21 16:11:28,"1,275s",PASSED
"check(findTestObject(""Create Pop-up Alert Page/sent alerts checkbox""))",Chrome 121.0.0.0,,,2024-02-21 16:11:28,2024-02-21 16:11:29,"0,403s",PASSED
"verifyElementChecked(findTestObject(""Create Pop-up Alert Page/sent alerts checkbox""), 2)",Chrome 121.0.0.0,,,2024-02-21 16:11:29,2024-02-21 16:11:29,"0,531s",PASSED
"click(findTestObject(""Pop-up Alerts page/delete all""))",Chrome 121.0.0.0,,,2024-02-21 16:11:29,2024-02-21 16:11:30,"0,598s",PASSED
"click(findTestObject(""Pop-up Alerts page/Confirm deletion btn""))",Chrome 121.0.0.0,,,2024-02-21 16:11:30,2024-02-21 16:11:30,"0,583s",PASSED
,,,,,,,
Test Cases/Lockscreens/Send Lockscreen PNG (TC-21),Chrome 121.0.0.0,,,2024-02-21 16:11:32,2024-02-21 16:11:59,"26,420s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 121.0.0.0,,,2024-02-21 16:11:32,2024-02-21 16:11:33,"0,371s",PASSED
"click(findTestObject(""Dashboard Page/Lockscreens""))",Chrome 121.0.0.0,,,2024-02-21 16:11:33,2024-02-21 16:11:33,"0,553s",PASSED
