Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Pop-up Alert,Chrome 121.0.0.0,,,2024-02-20 13:12:42,2024-02-20 13:18:19,"5m - 37,038s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 121.0.0.0,,,2024-02-20 13:12:42,2024-02-20 13:12:55,"12,570s",PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,2024-02-20 13:12:43,2024-02-20 13:12:44,"1,670s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 121.0.0.0,,,2024-02-20 13:12:44,2024-02-20 13:12:45,"1,147s",PASSED
waitForPageLoad(3),Chrome 121.0.0.0,,,2024-02-20 13:12:45,2024-02-20 13:12:46,"0,127s",PASSED
maximizeWindow(),Chrome 121.0.0.0,,,2024-02-20 13:12:46,2024-02-20 13:12:46,"0,163s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 121.0.0.0,,,2024-02-20 13:12:46,2024-02-20 13:12:47,"0,834s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 121.0.0.0,,,2024-02-20 13:12:47,2024-02-20 13:12:47,"0,287s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 121.0.0.0,,,2024-02-20 13:12:47,2024-02-20 13:12:47,"0,295s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 121.0.0.0,,,2024-02-20 13:12:47,2024-02-20 13:12:48,"0,629s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 121.0.0.0,,,2024-02-20 13:12:48,2024-02-20 13:12:48,"0,344s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 121.0.0.0,,,2024-02-20 13:12:48,2024-02-20 13:12:48,"0,335s",PASSED
delay(4),Chrome 121.0.0.0,,,2024-02-20 13:12:48,2024-02-20 13:12:52,"4,030s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 121.0.0.0,,,2024-02-20 13:12:52,2024-02-20 13:12:53,"0,267s",PASSED
,,,,,,,
Test Cases/Pop-up alert/Send alert using Compose Alert Button (TC-1),Chrome 121.0.0.0,"open Create Pop-up Alert page, using Compose Alert button",,2024-02-20 13:13:44,2024-02-20 13:14:41,"57,346s",PASSED
"click(findTestObject(""Dashboard Page/Compose Alert Button""))",Chrome 121.0.0.0,,,2024-02-20 13:13:44,2024-02-20 13:13:44,"0,410s",PASSED
"verifyElementPresent(findTestObject(""Create Pop-up Alert Page/Create Pop-up Alert header""), 2)",Chrome 121.0.0.0,,,2024-02-20 13:13:44,2024-02-20 13:13:46,"2,324s",PASSED
"verifyElementText(findTestObject(""Create Pop-up Alert Page/Create Pop-up Alert header""), ""Create Pop-up Alert"")",Chrome 121.0.0.0,,,2024-02-20 13:13:46,2024-02-20 13:13:47,"0,298s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 121.0.0.0,,,2024-02-20 13:13:47,2024-02-20 13:13:47,"0,361s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-20 13:13:47,2024-02-20 13:13:55,"7,901s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-1"")",Chrome 121.0.0.0,,,2024-02-20 13:13:55,2024-02-20 13:13:56,"0,973s",PASSED
