Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
RSVP Alert,Chrome 120.0.0.0,,,2024-02-05 15:45:00,2024-02-05 15:45:58,"58,689s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 120.0.0.0,,,2024-02-05 15:45:00,2024-02-05 15:45:12,"12,705s",PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,2024-02-05 15:45:00,2024-02-05 15:45:02,"1,800s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 120.0.0.0,,,2024-02-05 15:45:02,2024-02-05 15:45:03,"0,923s",PASSED
waitForPageLoad(3),Chrome 120.0.0.0,,,2024-02-05 15:45:03,2024-02-05 15:45:03,"0,145s",PASSED
maximizeWindow(),Chrome 120.0.0.0,,,2024-02-05 15:45:03,2024-02-05 15:45:03,"0,145s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 120.0.0.0,,,2024-02-05 15:45:03,2024-02-05 15:45:04,"0,791s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 120.0.0.0,,,2024-02-05 15:45:04,2024-02-05 15:45:04,"0,291s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.3.0.6"")",Chrome 120.0.0.0,,,2024-02-05 15:45:04,2024-02-05 15:45:05,"0,338s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 120.0.0.0,,,2024-02-05 15:45:05,2024-02-05 15:45:05,"0,686s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 120.0.0.0,,,2024-02-05 15:45:05,2024-02-05 15:45:06,"0,398s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 120.0.0.0,,,2024-02-05 15:45:06,2024-02-05 15:45:06,"0,357s",PASSED
delay(4),Chrome 120.0.0.0,,,2024-02-05 15:45:06,2024-02-05 15:45:10,"4,026s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 120.0.0.0,,,2024-02-05 15:45:10,2024-02-05 15:45:10,"0,283s",PASSED
,,,,,,,
Test Cases/RSVP/Send RSVP (TC-12),Chrome 120.0.0.0,,,2024-02-05 15:45:12,2024-02-05 15:45:34,"22,085s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 120.0.0.0,,,2024-02-05 15:45:13,2024-02-05 15:45:13,"0,386s",PASSED
"click(findTestObject(""Dashboard Page/RSVP""))",Chrome 120.0.0.0,,,2024-02-05 15:45:13,2024-02-05 15:45:14,"0,591s",PASSED
"verifyElementText(findTestObject(""Create RSVP/Create RSVP Alert Header""), ""Create RSVP Alert"")",Chrome 120.0.0.0,,,2024-02-05 15:45:14,2024-02-05 15:45:16,"2,287s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 120.0.0.0,,,2024-02-05 15:45:16,2024-02-05 15:45:16,"0,393s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""))",Chrome 120.0.0.0,,,2024-02-05 15:45:16,2024-02-05 15:45:17,"0,439s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""), ""LAPTOP-E6BU4LL9"")",Chrome 120.0.0.0,,,2024-02-05 15:45:17,2024-02-05 15:45:18,"1,451s",PASSED
"verifyElementText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/All user list-filtered""), ""LAPTOP-E6BU4LL9 "")",Chrome 120.0.0.0,,,2024-02-05 15:45:18,2024-02-05 15:45:20,"1,394s",PASSED
