Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
RSVP Alert,Chrome 122.0.0.0,,,22-03-2024 15:22:57,22-03-2024 15:25:29,"2m - 31,972s",FAILED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 122.0.0.0,,,22-03-2024 15:22:58,22-03-2024 15:23:11,"13,537s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,22-03-2024 15:22:58,22-03-2024 15:23:01,"2,505s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 122.0.0.0,,,22-03-2024 15:23:01,22-03-2024 15:23:02,"0,921s",PASSED
waitForPageLoad(3),Chrome 122.0.0.0,,,22-03-2024 15:23:02,22-03-2024 15:23:02,"0,212s",PASSED
maximizeWindow(),Chrome 122.0.0.0,,,22-03-2024 15:23:02,22-03-2024 15:23:02,"0,157s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 122.0.0.0,,,22-03-2024 15:23:02,22-03-2024 15:23:03,"0,816s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 122.0.0.0,,,22-03-2024 15:23:03,22-03-2024 15:23:03,"0,309s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.2 (stage/11)"")",Chrome 122.0.0.0,,,22-03-2024 15:23:03,22-03-2024 15:23:03,"0,010s",NOT_RUN
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 122.0.0.0,,,22-03-2024 15:23:03,22-03-2024 15:23:04,"0,717s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 122.0.0.0,,,22-03-2024 15:23:04,22-03-2024 15:23:05,"0,397s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 122.0.0.0,,,22-03-2024 15:23:05,22-03-2024 15:23:05,"0,363s",PASSED
delay(4),Chrome 122.0.0.0,,,22-03-2024 15:23:05,22-03-2024 15:23:09,"4,027s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 122.0.0.0,,,22-03-2024 15:23:09,22-03-2024 15:23:09,"0,301s",PASSED
,,,,,,,
Test Cases/RSVP/Send RSVP (TC-12),Chrome 122.0.0.0,,,22-03-2024 15:23:11,22-03-2024 15:24:45,"1m - 34,001s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 122.0.0.0,,,22-03-2024 15:23:12,22-03-2024 15:23:12,"0,478s",PASSED
