Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Video Alerts,Chrome 123.0.0.0,,,22-04-2024 12:34:05,22-04-2024 12:39:11,"5m - 5,459s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 123.0.0.0,,,22-04-2024 12:34:05,22-04-2024 12:34:17,"12,273s",PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,22-04-2024 12:34:06,22-04-2024 12:34:07,"1,657s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo"")",Chrome 123.0.0.0,,,22-04-2024 12:34:07,22-04-2024 12:34:08,"0,903s",PASSED
waitForPageLoad(3),Chrome 123.0.0.0,,,22-04-2024 12:34:08,22-04-2024 12:34:08,"0,109s",PASSED
maximizeWindow(),Chrome 123.0.0.0,,,22-04-2024 12:34:08,22-04-2024 12:34:08,"0,157s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 123.0.0.0,,,22-04-2024 12:34:08,22-04-2024 12:34:09,"0,873s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 123.0.0.0,,,22-04-2024 12:34:09,22-04-2024 12:34:10,"0,299s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.2 (stage/11)"")",Chrome 123.0.0.0,,,22-04-2024 12:34:10,22-04-2024 12:34:10,"0,006s",NOT_RUN
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 123.0.0.0,,,22-04-2024 12:34:10,22-04-2024 12:34:10,"0,712s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 123.0.0.0,,,22-04-2024 12:34:10,22-04-2024 12:34:11,"0,403s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 123.0.0.0,,,22-04-2024 12:34:11,22-04-2024 12:34:11,"0,367s",PASSED
delay(4),Chrome 123.0.0.0,,,22-04-2024 12:34:11,22-04-2024 12:34:15,"4,035s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 123.0.0.0,,,22-04-2024 12:34:15,22-04-2024 12:34:15,"0,302s",PASSED
,,,,,,,
Test Cases/Video Alerts/Send Video Alert with MP4 (TC-43),Chrome 123.0.0.0,,,22-04-2024 12:34:17,22-04-2024 12:35:12,"54,582s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 123.0.0.0,,,22-04-2024 12:34:18,22-04-2024 12:34:18,"0,414s",PASSED
"click(findTestObject(""Dashboard Page/Video Alerts""))",Chrome 123.0.0.0,,,22-04-2024 12:34:18,22-04-2024 12:34:19,"0,577s",PASSED
"verifyElementText(findTestObject(""Wallpapers/Create Wallpaper Header""), ""Create Video Alert"")",Chrome 123.0.0.0,,,22-04-2024 12:34:19,22-04-2024 12:34:20,"1,341s",PASSED
"click(findTestObject(""Video Alert/Videoalert more btn""))",Chrome 123.0.0.0,,,22-04-2024 12:34:20,22-04-2024 12:34:21,"0,490s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,22-04-2024 12:34:21,22-04-2024 12:34:29,"8,302s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-43"")",Chrome 123.0.0.0,,,22-04-2024 12:34:29,22-04-2024 12:34:30,"1,021s",PASSED
"verifyElementPresent(findTestObject(""Video Alert/Videoalert upload area""), 2)",Chrome 123.0.0.0,,,22-04-2024 12:34:30,22-04-2024 12:34:30,"0,298s",PASSED
"uploadFileWithDragAndDrop(findTestObject(""Video Alert/Videoalert upload area""), ""C:\Users\Home\git\Katalon\video\rabbit.mp4"")",Chrome 123.0.0.0,,,22-04-2024 12:34:30,22-04-2024 12:34:31,"0,367s",PASSED
delay(5),Chrome 123.0.0.0,,,22-04-2024 12:34:31,22-04-2024 12:34:36,"5,007s",PASSED
"getAttribute(findTestObject(""Video alerts/uploaded video file""), ""src"")",Chrome 123.0.0.0,,,22-04-2024 12:34:36,22-04-2024 12:34:36,"0,312s",PASSED
"click(findTestObject(""Video alerts/Video alert description""))",Chrome 123.0.0.0,,,22-04-2024 12:34:36,22-04-2024 12:34:36,"0,334s",PASSED
"setText(findTestObject(""Video alerts/Video alert description""), ""Hello! This is automated MP4 video alert from Katalon"")",Chrome 123.0.0.0,,,22-04-2024 12:34:36,22-04-2024 12:34:38,"2,073s",PASSED
"click(findTestObject(""Wallpapers/Send wallpaper button""))",Chrome 123.0.0.0,,,22-04-2024 12:34:38,22-04-2024 12:34:39,"0,587s",PASSED
waitForPageLoad(2),Chrome 123.0.0.0,,,22-04-2024 12:34:39,22-04-2024 12:34:39,"0,019s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-43"")",Chrome 123.0.0.0,,,22-04-2024 12:34:39,22-04-2024 12:34:41,"2,274s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-43"")",Chrome 123.0.0.0,,,22-04-2024 12:34:41,22-04-2024 12:34:42,"0,303s",PASSED
"click(findTestObject(""Survey/3dots Actions""))",Chrome 123.0.0.0,,,22-04-2024 12:34:42,22-04-2024 12:34:42,"0,003s",NOT_RUN
"mouseOver(findTestObject(""Pop-up Alerts page/Stop-Start alert""))",Chrome 123.0.0.0,,,22-04-2024 12:34:42,22-04-2024 12:34:42,"0,004s",NOT_RUN
"click(findTestObject(""Pop-up Alerts page/Stop-Start alert""))",Chrome 123.0.0.0,,,22-04-2024 12:34:42,22-04-2024 12:34:42,"0,003s",NOT_RUN
"verifyElementPresent(findTestObject(""Pop-up Alerts page/Stopped status""), 2)",Chrome 123.0.0.0,,,22-04-2024 12:34:42,22-04-2024 12:34:42,"0,003s",NOT_RUN
"click(findTestObject(""Survey/3dots Actions""))",Chrome 123.0.0.0,,,22-04-2024 12:34:42,22-04-2024 12:34:43,"1,088s",PASSED
"click(findTestObject(""Pop-up Alerts page/View graph""))",Chrome 123.0.0.0,,,22-04-2024 12:34:43,22-04-2024 12:34:43,"0,567s",PASSED
"takeElementScreenshot(findTestObject(""Pop-up Alerts page/View graph image""))",Chrome 123.0.0.0,,,22-04-2024 12:34:43,22-04-2024 12:34:45,"1,605s",PASSED
"click(findTestObject(""Pop-up Alerts page/view graph close btn""))",Chrome 123.0.0.0,,,22-04-2024 12:34:45,22-04-2024 12:34:45,"0,663s",PASSED
"click(findTestObject(""Survey/3dots Actions""))",Chrome 123.0.0.0,,,22-04-2024 12:34:45,22-04-2024 12:34:46,"0,546s",PASSED
"click(findTestObject(""Pop-up Alerts page/Preview in actions menu""))",Chrome 123.0.0.0,,,22-04-2024 12:34:46,22-04-2024 12:34:47,"0,552s",PASSED
"switchToFrame(findTestObject(""Create Pop-up Alert Page/Preview alert iframe""), 2)",Chrome 123.0.0.0,,,22-04-2024 12:34:47,22-04-2024 12:34:48,"1,104s",PASSED
takeFullPageScreenshot([]),Chrome 123.0.0.0,,,22-04-2024 12:34:48,22-04-2024 12:34:49,"0,995s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/close alert preview""))",Chrome 123.0.0.0,,,22-04-2024 12:34:49,22-04-2024 12:34:49,"0,199s",PASSED
switchToDefaultContent(),Chrome 123.0.0.0,,,22-04-2024 12:34:49,22-04-2024 12:34:49,"0,022s",PASSED
"click(findTestObject(""Survey/3dots Actions""))",Chrome 123.0.0.0,,,22-04-2024 12:34:49,22-04-2024 12:34:49,"0,547s",PASSED
"click(findTestObject(""Pop-up Alerts page/Duplicate alert""))",Chrome 123.0.0.0,,,22-04-2024 12:34:49,22-04-2024 12:34:50,"0,664s",PASSED
"sendKeys(findTestObject(""Create Pop-up Alert Page/Alert Title field""), Keys.chord(CONTROL, ""a"", BACK_SPACE))",Chrome 123.0.0.0,,,22-04-2024 12:34:50,22-04-2024 12:34:51,"0,809s",PASSED
