Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Screensavers,Chrome 121.0.0.0,,,2024-02-26 09:13:59,2024-02-26 09:17:14,"3m - 15,115s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 121.0.0.0,,,2024-02-26 09:13:59,2024-02-26 09:14:12,"12,778s",PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,2024-02-26 09:14:00,2024-02-26 09:14:01,"1,726s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 121.0.0.0,,,2024-02-26 09:14:01,2024-02-26 09:14:02,"0,997s",PASSED
waitForPageLoad(3),Chrome 121.0.0.0,,,2024-02-26 09:14:02,2024-02-26 09:14:02,"0,103s",PASSED
maximizeWindow(),Chrome 121.0.0.0,,,2024-02-26 09:14:02,2024-02-26 09:14:03,"0,144s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 121.0.0.0,,,2024-02-26 09:14:03,2024-02-26 09:14:04,"1,020s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 121.0.0.0,,,2024-02-26 09:14:04,2024-02-26 09:14:04,"0,288s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 121.0.0.0,,,2024-02-26 09:14:04,2024-02-26 09:14:04,"0,301s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 121.0.0.0,,,2024-02-26 09:14:04,2024-02-26 09:14:05,"0,633s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 121.0.0.0,,,2024-02-26 09:14:05,2024-02-26 09:14:05,"0,352s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 121.0.0.0,,,2024-02-26 09:14:05,2024-02-26 09:14:06,"0,354s",PASSED
delay(4),Chrome 121.0.0.0,,,2024-02-26 09:14:06,2024-02-26 09:14:10,"4,042s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 121.0.0.0,,,2024-02-26 09:14:10,2024-02-26 09:14:10,"0,287s",PASSED
,,,,,,,
Test Cases/Screensaver/Send Screensaver JPG (TC-36),Chrome 121.0.0.0,,,2024-02-26 09:14:12,2024-02-26 09:14:59,"46,738s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 121.0.0.0,,,2024-02-26 09:14:12,2024-02-26 09:14:12,"0,348s",PASSED
"click(findTestObject(""Dashboard Page/Screensavers""))",Chrome 121.0.0.0,,,2024-02-26 09:14:12,2024-02-26 09:14:13,"0,600s",PASSED
"verifyElementText(findTestObject(""Lockscreen/Create Lockscreen header""), ""Create Screensaver"")",Chrome 121.0.0.0,,,2024-02-26 09:14:13,2024-02-26 09:14:14,"1,050s",PASSED
"click(findTestObject(""Wallpapers/more""))",Chrome 121.0.0.0,,,2024-02-26 09:14:14,2024-02-26 09:14:15,"0,399s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-26 09:14:15,2024-02-26 09:14:22,"7,837s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-36"")",Chrome 121.0.0.0,,,2024-02-26 09:14:22,2024-02-26 09:14:23,"0,880s",PASSED
"verifyElementPresent(findTestObject(""Wallpapers/Upload wallpaper area""), 2)",Chrome 121.0.0.0,,,2024-02-26 09:14:23,2024-02-26 09:14:24,"0,283s",PASSED
"uploadFileWithDragAndDrop(findTestObject(""Wallpapers/Upload wallpaper area""), ""C:\Users\Home\git\Katalon\Imagesfortest\river.jpg"")",Chrome 121.0.0.0,,,2024-02-26 09:14:24,2024-02-26 09:14:24,"0,343s",PASSED
delay(10),Chrome 121.0.0.0,,,2024-02-26 09:14:24,2024-02-26 09:14:34,"10,011s",PASSED
"getAttribute(findTestObject(""Wallpapers/uploaded wallpaper file""), ""src"")",Chrome 121.0.0.0,,,2024-02-26 09:14:34,2024-02-26 09:14:34,"0,296s",PASSED
"click(findTestObject(""Wallpapers/Send wallpaper button""))",Chrome 121.0.0.0,,,2024-02-26 09:14:34,2024-02-26 09:14:34,"0,331s",PASSED
waitForPageLoad(2),Chrome 121.0.0.0,,,2024-02-26 09:14:34,2024-02-26 09:14:35,"0,014s",PASSED
