Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Pop-up Alert,Chrome 121.0.0.0,,,2024-02-19 21:05:38,2024-02-19 21:10:21,"4m - 43,024s",FAILED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 121.0.0.0,,,2024-02-19 21:05:39,2024-02-19 21:05:51,"12,256s",PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,2024-02-19 21:05:39,2024-02-19 21:05:40,"1,454s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 121.0.0.0,,,2024-02-19 21:05:40,2024-02-19 21:05:41,"1,019s",PASSED
waitForPageLoad(3),Chrome 121.0.0.0,,,2024-02-19 21:05:41,2024-02-19 21:05:41,"0,116s",PASSED
maximizeWindow(),Chrome 121.0.0.0,,,2024-02-19 21:05:41,2024-02-19 21:05:42,"0,155s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 121.0.0.0,,,2024-02-19 21:05:42,2024-02-19 21:05:43,"0,976s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 121.0.0.0,,,2024-02-19 21:05:43,2024-02-19 21:05:43,"0,286s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 121.0.0.0,,,2024-02-19 21:05:43,2024-02-19 21:05:43,"0,286s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 121.0.0.0,,,2024-02-19 21:05:43,2024-02-19 21:05:44,"0,608s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 121.0.0.0,,,2024-02-19 21:05:44,2024-02-19 21:05:44,"0,350s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 121.0.0.0,,,2024-02-19 21:05:44,2024-02-19 21:05:44,"0,324s",PASSED
delay(4),Chrome 121.0.0.0,,,2024-02-19 21:05:44,2024-02-19 21:05:48,"4,029s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 121.0.0.0,,,2024-02-19 21:05:48,2024-02-19 21:05:49,"0,282s",PASSED
,,,,,,,
