Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Wallpapers,Chrome 120.0.0.0,,,2024-02-02 08:25:15,2024-02-02 08:32:12,"6m - 57,076s",FAILED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 120.0.0.0,,,2024-02-02 08:25:15,2024-02-02 08:25:29,"13,302s",PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,2024-02-02 08:25:16,2024-02-02 08:25:17,"1,746s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 120.0.0.0,,,2024-02-02 08:25:17,2024-02-02 08:25:19,"1,067s",PASSED
waitForPageLoad(3),Chrome 120.0.0.0,,,2024-02-02 08:25:19,2024-02-02 08:25:19,"0,097s",PASSED
maximizeWindow(),Chrome 120.0.0.0,,,2024-02-02 08:25:19,2024-02-02 08:25:19,"0,173s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 120.0.0.0,,,2024-02-02 08:25:19,2024-02-02 08:25:20,"0,799s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 120.0.0.0,,,2024-02-02 08:25:20,2024-02-02 08:25:20,"0,297s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.3.0.6"")",Chrome 120.0.0.0,,,2024-02-02 08:25:20,2024-02-02 08:25:20,"0,315s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 120.0.0.0,,,2024-02-02 08:25:20,2024-02-02 08:25:21,"0,649s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 120.0.0.0,,,2024-02-02 08:25:21,2024-02-02 08:25:21,"0,366s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 120.0.0.0,,,2024-02-02 08:25:21,2024-02-02 08:25:22,"0,328s",PASSED
delay(4),Chrome 120.0.0.0,,,2024-02-02 08:25:22,2024-02-02 08:25:26,"4,044s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 120.0.0.0,,,2024-02-02 08:25:26,2024-02-02 08:25:26,"0,902s",PASSED
,,,,,,,
Test Cases/Wallpapers/Send Wallpaper JPG (TC-15),Chrome 120.0.0.0,send wallpaper using compose alert drop-down menu,,2024-02-02 08:25:29,2024-02-02 08:27:14,"1m - 45,679s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 120.0.0.0,,,2024-02-02 08:25:29,2024-02-02 08:25:29,"0,415s",PASSED
"click(findTestObject(""Dashboard Page/Wallpapers""))",Chrome 120.0.0.0,,,2024-02-02 08:25:29,2024-02-02 08:25:30,"0,542s",PASSED
"verifyElementText(findTestObject(""Wallpapers/Create Wallpaper Header""), ""Create Wallpaper"")",Chrome 120.0.0.0,,,2024-02-02 08:25:30,2024-02-02 08:25:31,"1,126s",PASSED
refresh(),Chrome 120.0.0.0,,,2024-02-02 08:25:31,2024-02-02 08:25:31,"0,237s",PASSED
"click(findTestObject(""Wallpapers/more""))",Chrome 120.0.0.0,,,2024-02-02 08:25:31,2024-02-02 08:25:32,"1,041s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""))",Chrome 120.0.0.0,,,2024-02-02 08:25:32,2024-02-02 08:25:33,"0,543s",PASSED
