Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Surveys,Chrome 121.0.0.0,,,2024-02-26 09:17:20,2024-02-26 09:25:56,"8m - 36,548s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 121.0.0.0,,,2024-02-26 09:17:20,2024-02-26 09:17:32,"12,278s",PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,2024-02-26 09:17:20,2024-02-26 09:17:22,"1,594s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 121.0.0.0,,,2024-02-26 09:17:22,2024-02-26 09:17:23,"0,887s",PASSED
waitForPageLoad(3),Chrome 121.0.0.0,,,2024-02-26 09:17:23,2024-02-26 09:17:23,"0,114s",PASSED
maximizeWindow(),Chrome 121.0.0.0,,,2024-02-26 09:17:23,2024-02-26 09:17:23,"0,143s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 121.0.0.0,,,2024-02-26 09:17:23,2024-02-26 09:17:24,"0,813s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 121.0.0.0,,,2024-02-26 09:17:24,2024-02-26 09:17:24,"0,279s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 121.0.0.0,,,2024-02-26 09:17:24,2024-02-26 09:17:25,"0,312s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 121.0.0.0,,,2024-02-26 09:17:25,2024-02-26 09:17:25,"0,591s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 121.0.0.0,,,2024-02-26 09:17:25,2024-02-26 09:17:25,"0,370s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 121.0.0.0,,,2024-02-26 09:17:25,2024-02-26 09:17:26,"0,343s",PASSED
delay(4),Chrome 121.0.0.0,,,2024-02-26 09:17:26,2024-02-26 09:17:30,"4,028s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 121.0.0.0,,,2024-02-26 09:17:30,2024-02-26 09:17:30,"0,288s",PASSED
,,,,,,,
Test Cases/Surveys-Quizz-Poll/Send Survey with one question and single choice(TC-25),Chrome 121.0.0.0,,,2024-02-26 09:17:32,2024-02-26 09:18:28,"55,980s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 121.0.0.0,,,2024-02-26 09:17:32,2024-02-26 09:17:33,"0,375s",PASSED
"click(findTestObject(""Dashboard Page/Survey-Quizz-Poll""))",Chrome 121.0.0.0,,,2024-02-26 09:17:33,2024-02-26 09:17:33,"0,581s",PASSED
"check(findTestObject(""Survey/Classic survey radio button""))",Chrome 121.0.0.0,,,2024-02-26 09:17:33,2024-02-26 09:17:36,"2,818s",PASSED
"click(findTestObject(""Survey/More btn""))",Chrome 121.0.0.0,,,2024-02-26 09:17:36,2024-02-26 09:17:37,"0,632s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-26 09:17:37,2024-02-26 09:17:45,"7,885s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-25"")",Chrome 121.0.0.0,,,2024-02-26 09:17:45,2024-02-26 09:17:46,"0,917s",PASSED
"setText(findTestObject(""Survey/Q1 input""), ""Are you satisfied with our services?"")",Chrome 121.0.0.0,,,2024-02-26 09:17:46,2024-02-26 09:17:47,"1,382s",PASSED
"setText(findTestObject(""Survey/Q1 Answer 1 input field""), ""Yes"")",Chrome 121.0.0.0,,,2024-02-26 09:17:47,2024-02-26 09:17:48,"0,649s",PASSED
"setText(findTestObject(""Survey/Q1 answer 2 input field""), ""No"")",Chrome 121.0.0.0,,,2024-02-26 09:17:48,2024-02-26 09:17:48,"0,623s",PASSED
"click(findTestObject(""Survey/Add question btn""))",Chrome 121.0.0.0,,,2024-02-26 09:17:48,2024-02-26 09:17:49,"0,344s",PASSED
"click(findTestObject(""Survey/Q2 delete btn""))",Chrome 121.0.0.0,,,2024-02-26 09:17:49,2024-02-26 09:17:49,"0,548s",PASSED
"verifyElementNotPresent(findTestObject(""Survey/Q2 delete btn""), 2)",Chrome 121.0.0.0,,,2024-02-26 09:17:49,2024-02-26 09:17:50,"0,441s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Alerts settings right-hand menu/Skin choice button""))",Chrome 121.0.0.0,,,2024-02-26 09:17:50,2024-02-26 09:17:50,"0,323s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Alerts settings right-hand menu/Skin with given index""))",Chrome 121.0.0.0,,,2024-02-26 09:17:50,2024-02-26 09:17:50,"0,569s",PASSED
"sendKeys(findTestObject(""Survey/alert width""), Keys.chord(CONTROL, ""a"", BACK_SPACE))",Chrome 121.0.0.0,,,2024-02-26 09:17:50,2024-02-26 09:17:51,"0,897s",PASSED
"setText(findTestObject(""Survey/alert width""), ""400"")",Chrome 121.0.0.0,,,2024-02-26 09:17:51,2024-02-26 09:17:52,"0,861s",PASSED
"sendKeys(findTestObject(""Survey/alert height""), Keys.chord(CONTROL, ""a"", BACK_SPACE))",Chrome 121.0.0.0,,,2024-02-26 09:17:52,2024-02-26 09:17:53,"0,352s",PASSED
"setText(findTestObject(""Survey/alert height""), ""500"")",Chrome 121.0.0.0,,,2024-02-26 09:17:53,2024-02-26 09:17:53,"0,862s",PASSED
"click(findTestObject(""Survey/Preview Survey btn""))",Chrome 121.0.0.0,,,2024-02-26 09:17:53,2024-02-26 09:17:54,"0,535s",PASSED
"switchToFrame(findTestObject(""Create Pop-up Alert Page/Preview alert iframe""), 2)",Chrome 121.0.0.0,,,2024-02-26 09:17:54,2024-02-26 09:17:55,"1,080s",PASSED
takeFullPageScreenshot(),Chrome 121.0.0.0,,,2024-02-26 09:17:55,2024-02-26 09:17:56,"0,585s",PASSED
switchToDefaultContent(),Chrome 121.0.0.0,,,2024-02-26 09:17:56,2024-02-26 09:17:56,"0,017s",PASSED
"click(findTestObject(""Survey/Send btn Survey""))",Chrome 121.0.0.0,,,2024-02-26 09:17:56,2024-02-26 09:17:56,"0,382s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-25"")",Chrome 121.0.0.0,,,2024-02-26 09:17:56,2024-02-26 09:17:58,"2,069s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-25"")",Chrome 121.0.0.0,,,2024-02-26 09:17:58,2024-02-26 09:17:58,"0,293s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Actions menu check""), [:], STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-26 09:17:58,2024-02-26 09:18:13,"14,254s",PASSED
"sendKeys(findTestObject(""Create Pop-up Alert Page/Alert Title field""), Keys.chord(CONTROL, ""a"", BACK_SPACE))",Chrome 121.0.0.0,,,2024-02-26 09:18:13,2024-02-26 09:18:15,"2,670s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""Duplicate survey"")",Chrome 121.0.0.0,,,2024-02-26 09:18:15,2024-02-26 09:18:16,"0,889s",PASSED
"click(findTestObject(""Survey/Send btn Survey""))",Chrome 121.0.0.0,,,2024-02-26 09:18:16,2024-02-26 09:18:17,"0,338s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-25"")",Chrome 121.0.0.0,,,2024-02-26 09:18:17,2024-02-26 09:18:18,"1,616s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Select all and Delete""), [:], STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-26 09:18:18,2024-02-26 09:18:21,"3,078s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""Duplicate survey"")",Chrome 121.0.0.0,,,2024-02-26 09:18:21,2024-02-26 09:18:22,"1,175s",PASSED
"waitForElementClickable(findTestObject(""Create Pop-up Alert Page/sent alerts checkbox""), 2)",Chrome 121.0.0.0,,,2024-02-26 09:18:22,2024-02-26 09:18:24,"1,724s",PASSED
"check(findTestObject(""Create Pop-up Alert Page/sent alerts checkbox""))",Chrome 121.0.0.0,,,2024-02-26 09:18:24,2024-02-26 09:18:25,"0,358s",PASSED
"verifyElementChecked(findTestObject(""Create Pop-up Alert Page/sent alerts checkbox""), 2)",Chrome 121.0.0.0,,,2024-02-26 09:18:25,2024-02-26 09:18:25,"0,513s",PASSED
"click(findTestObject(""Pop-up Alerts page/delete all""))",Chrome 121.0.0.0,,,2024-02-26 09:18:25,2024-02-26 09:18:26,"0,544s",PASSED
"click(findTestObject(""Pop-up Alerts page/Confirm deletion btn""))",Chrome 121.0.0.0,,,2024-02-26 09:18:26,2024-02-26 09:18:26,"0,546s",PASSED
,,,,,,,
Test Cases/Surveys-Quizz-Poll/Send Survey with 2 questions(single and mutiple choice)(TC-26),Chrome 121.0.0.0,,,2024-02-26 09:18:28,2024-02-26 09:19:21,"52,987s",PASSED
"click(findTestObject(""Survey/New Survey btn""))",Chrome 121.0.0.0,,,2024-02-26 09:18:28,2024-02-26 09:18:29,"0,522s",PASSED
"check(findTestObject(""Survey/Classic survey radio button""))",Chrome 121.0.0.0,,,2024-02-26 09:18:29,2024-02-26 09:18:31,"2,454s",PASSED
"click(findTestObject(""Survey/More btn""))",Chrome 121.0.0.0,,,2024-02-26 09:18:31,2024-02-26 09:18:32,"0,590s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-26 09:18:32,2024-02-26 09:18:40,"8,215s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-26"")",Chrome 121.0.0.0,,,2024-02-26 09:18:40,2024-02-26 09:18:41,"0,910s",PASSED
"setText(findTestObject(""Survey/Q1 input""), ""Are you satisfied with our services?"")",Chrome 121.0.0.0,,,2024-02-26 09:18:41,2024-02-26 09:18:42,"1,188s",PASSED
"setText(findTestObject(""Survey/Q1 Answer 1 input field""), ""Yes"")",Chrome 121.0.0.0,,,2024-02-26 09:18:42,2024-02-26 09:18:43,"0,670s",PASSED
"setText(findTestObject(""Survey/Q1 answer 2 input field""), ""No"")",Chrome 121.0.0.0,,,2024-02-26 09:18:43,2024-02-26 09:18:43,"0,627s",PASSED
"click(findTestObject(""Survey/Add question btn""))",Chrome 121.0.0.0,,,2024-02-26 09:18:43,2024-02-26 09:18:44,"0,332s",PASSED
"setText(findTestObject(""Survey/Q2 input""), ""Where do you think we can improve our services?"")",Chrome 121.0.0.0,,,2024-02-26 09:18:44,2024-02-26 09:18:46,"1,938s",PASSED
"click(findTestObject(""Survey/choice options""))",Chrome 121.0.0.0,,,2024-02-26 09:18:46,2024-02-26 09:18:46,"0,319s",PASSED
"click(findTestObject(""Survey/Multiple choice""))",Chrome 121.0.0.0,,,2024-02-26 09:18:46,2024-02-26 09:18:47,"0,550s",PASSED
"setText(findTestObject(""Survey/Q2 answer 1 input field""), ""Product Quality"")",Chrome 121.0.0.0,,,2024-02-26 09:18:47,2024-02-26 09:18:48,"1,360s",PASSED
"setText(findTestObject(""Survey/Q2 answer 2 input field""), ""HotFix Delivery"")",Chrome 121.0.0.0,,,2024-02-26 09:18:48,2024-02-26 09:18:49,"0,836s",PASSED
"click(findTestObject(""Survey/Add option""))",Chrome 121.0.0.0,,,2024-02-26 09:18:49,2024-02-26 09:18:49,"0,333s",PASSED
"setText(findTestObject(""Survey/Q2 answer 3 input field""), ""Response Time"")",Chrome 121.0.0.0,,,2024-02-26 09:18:49,2024-02-26 09:18:50,"1,061s",PASSED
"scrollToElement(findTestObject(""Survey/Send btn Survey""), 2)",Chrome 121.0.0.0,,,2024-02-26 09:18:50,2024-02-26 09:18:50,"0,292s",PASSED
"click(findTestObject(""Survey/Send btn Survey""))",Chrome 121.0.0.0,,,2024-02-26 09:18:50,2024-02-26 09:18:51,"0,331s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-26"")",Chrome 121.0.0.0,,,2024-02-26 09:18:51,2024-02-26 09:18:53,"1,739s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-26"")",Chrome 121.0.0.0,,,2024-02-26 09:18:53,2024-02-26 09:18:53,"0,290s",PASSED
delay(20),Chrome 121.0.0.0,,,2024-02-26 09:18:53,2024-02-26 09:19:13,"20,016s",PASSED
"click(findTestObject(""Survey/3dots Actions""))",Chrome 121.0.0.0,,,2024-02-26 09:19:13,2024-02-26 09:19:13,"0,314s",PASSED
"click(findTestObject(""Pop-up Alerts page/View graph""))",Chrome 121.0.0.0,,,2024-02-26 09:19:13,2024-02-26 09:19:14,"0,563s",PASSED
