Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Scrolling ticker,Chrome 121.0.0.0,,,2024-02-08 11:41:17,2024-02-08 11:43:00,"1m - 43,011s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 121.0.0.0,,,2024-02-08 11:41:18,2024-02-08 11:41:31,"13,829s",PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,2024-02-08 11:41:18,2024-02-08 11:41:20,"1,633s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 121.0.0.0,,,2024-02-08 11:41:20,2024-02-08 11:41:22,"2,163s",PASSED
waitForPageLoad(3),Chrome 121.0.0.0,,,2024-02-08 11:41:22,2024-02-08 11:41:22,"0,085s",PASSED
maximizeWindow(),Chrome 121.0.0.0,,,2024-02-08 11:41:22,2024-02-08 11:41:22,"0,138s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 121.0.0.0,,,2024-02-08 11:41:22,2024-02-08 11:41:23,"1,183s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 121.0.0.0,,,2024-02-08 11:41:23,2024-02-08 11:41:23,"0,278s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 121.0.0.0,,,2024-02-08 11:41:23,2024-02-08 11:41:24,"0,274s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 121.0.0.0,,,2024-02-08 11:41:24,2024-02-08 11:41:24,"0,613s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 121.0.0.0,,,2024-02-08 11:41:24,2024-02-08 11:41:25,"0,336s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 121.0.0.0,,,2024-02-08 11:41:25,2024-02-08 11:41:25,"0,312s",PASSED
delay(4),Chrome 121.0.0.0,,,2024-02-08 11:41:25,2024-02-08 11:41:29,"4,032s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 121.0.0.0,,,2024-02-08 11:41:29,2024-02-08 11:41:29,"0,261s",PASSED
,,,,,,,
Test Cases/Ticker/Send Ticker (TC-7),Chrome 121.0.0.0,using Compose Alert Drop-down menu,,2024-02-08 11:41:31,2024-02-08 11:41:53,"21,389s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 121.0.0.0,,,2024-02-08 11:41:31,2024-02-08 11:41:32,"0,332s",PASSED
"click(findTestObject(""Dashboard Page/Scrolling tickers""))",Chrome 121.0.0.0,,,2024-02-08 11:41:32,2024-02-08 11:41:32,"0,528s",PASSED
"verifyElementText(findTestObject(""Create Scrolling ticker/Create Scrolling ticker header""), ""Create Scrolling Ticker"")",Chrome 121.0.0.0,,,2024-02-08 11:41:32,2024-02-08 11:41:41,"8,885s",PASSED
waitForPageLoad(1),Chrome 121.0.0.0,,,2024-02-08 11:41:41,2024-02-08 11:41:41,"0,013s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 121.0.0.0,,,2024-02-08 11:41:41,2024-02-08 11:41:42,"0,355s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""))",Chrome 121.0.0.0,,,2024-02-08 11:41:42,2024-02-08 11:41:42,"0,531s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""), ""LAPTOP-E6BU4LL9"")",Chrome 121.0.0.0,,,2024-02-08 11:41:42,2024-02-08 11:41:43,"1,167s",PASSED
"verifyElementText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/All user list-filtered""), ""LAPTOP-E6BU4LL9 "")",Chrome 121.0.0.0,,,2024-02-08 11:41:43,2024-02-08 11:41:45,"1,534s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/filtered user selection""))",Chrome 121.0.0.0,,,2024-02-08 11:41:45,2024-02-08 11:41:45,"0,292s",PASSED
"verifyElementPresent(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Choosen users filtered""), 2)",Chrome 121.0.0.0,,,2024-02-08 11:41:45,2024-02-08 11:41:46,"0,491s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Done button""))",Chrome 121.0.0.0,,,2024-02-08 11:41:46,2024-02-08 11:41:46,"0,310s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-7"")",Chrome 121.0.0.0,,,2024-02-08 11:41:46,2024-02-08 11:41:47,"0,831s",PASSED
"switchToFrame(findTestObject(""Create Pop-up Alert Page/Alert body iframe""), 2)",Chrome 121.0.0.0,,,2024-02-08 11:41:47,2024-02-08 11:41:47,"0,493s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert body""), ""Hello! This is automated ticker from Katalon"")",Chrome 121.0.0.0,,,2024-02-08 11:41:47,2024-02-08 11:41:48,"0,637s",PASSED
switchToDefaultContent(),Chrome 121.0.0.0,,,2024-02-08 11:41:48,2024-02-08 11:41:48,"0,013s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Send button""))",Chrome 121.0.0.0,,,2024-02-08 11:41:48,2024-02-08 11:41:48,"0,539s",PASSED
waitForPageLoad(2),Chrome 121.0.0.0,,,2024-02-08 11:41:48,2024-02-08 11:41:48,"0,011s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-7"")",Chrome 121.0.0.0,,,2024-02-08 11:41:48,2024-02-08 11:41:50,"2,024s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-7"")",Chrome 121.0.0.0,,,2024-02-08 11:41:50,2024-02-08 11:41:51,"0,292s",PASSED
,,,,,,,
Test Cases/Ticker/Draft ticker (TC-8),Chrome 121.0.0.0,,,2024-02-08 11:41:53,2024-02-08 11:42:10,"17,574s",PASSED
