Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Wallpapers,Chrome 121.0.0.0,,,2024-02-26 09:08:18,2024-02-26 09:11:01,"2m - 43,073s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 121.0.0.0,,,2024-02-26 09:08:18,2024-02-26 09:08:31,"12,598s",PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,2024-02-26 09:08:19,2024-02-26 09:08:20,"1,733s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 121.0.0.0,,,2024-02-26 09:08:20,2024-02-26 09:08:21,"0,933s",PASSED
waitForPageLoad(3),Chrome 121.0.0.0,,,2024-02-26 09:08:21,2024-02-26 09:08:21,"0,111s",PASSED
maximizeWindow(),Chrome 121.0.0.0,,,2024-02-26 09:08:21,2024-02-26 09:08:22,"0,134s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 121.0.0.0,,,2024-02-26 09:08:22,2024-02-26 09:08:22,"0,836s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 121.0.0.0,,,2024-02-26 09:08:22,2024-02-26 09:08:23,"0,289s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 121.0.0.0,,,2024-02-26 09:08:23,2024-02-26 09:08:23,"0,314s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 121.0.0.0,,,2024-02-26 09:08:23,2024-02-26 09:08:24,"0,626s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 121.0.0.0,,,2024-02-26 09:08:24,2024-02-26 09:08:24,"0,370s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 121.0.0.0,,,2024-02-26 09:08:24,2024-02-26 09:08:24,"0,344s",PASSED
delay(4),Chrome 121.0.0.0,,,2024-02-26 09:08:24,2024-02-26 09:08:28,"4,042s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 121.0.0.0,,,2024-02-26 09:08:28,2024-02-26 09:08:29,"0,297s",PASSED
,,,,,,,
Test Cases/Wallpapers/Send Wallpaper JPG (TC-15),Chrome 121.0.0.0,send wallpaper using compose alert drop-down menu,,2024-02-26 09:08:31,2024-02-26 09:09:18,"47,576s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 121.0.0.0,,,2024-02-26 09:08:31,2024-02-26 09:08:31,"0,370s",PASSED
"click(findTestObject(""Dashboard Page/Wallpapers""))",Chrome 121.0.0.0,,,2024-02-26 09:08:31,2024-02-26 09:08:32,"0,607s",PASSED
"verifyElementText(findTestObject(""Wallpapers/Create Wallpaper Header""), ""Create Wallpaper"")",Chrome 121.0.0.0,,,2024-02-26 09:08:32,2024-02-26 09:08:33,"1,032s",PASSED
"click(findTestObject(""Wallpapers/more""))",Chrome 121.0.0.0,,,2024-02-26 09:08:33,2024-02-26 09:08:33,"0,390s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-26 09:08:33,2024-02-26 09:08:41,"7,911s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-15"")",Chrome 121.0.0.0,,,2024-02-26 09:08:41,2024-02-26 09:08:42,"0,878s",PASSED
"verifyElementPresent(findTestObject(""Wallpapers/Upload wallpaper area""), 2)",Chrome 121.0.0.0,,,2024-02-26 09:08:42,2024-02-26 09:08:42,"0,276s",PASSED
"uploadFileWithDragAndDrop(findTestObject(""Wallpapers/Upload wallpaper area""), ""C:\Users\Home\git\Katalon\Imagesfortest\river.jpg"")",Chrome 121.0.0.0,,,2024-02-26 09:08:42,2024-02-26 09:08:43,"0,347s",PASSED
delay(10),Chrome 121.0.0.0,,,2024-02-26 09:08:43,2024-02-26 09:08:53,"10,021s",PASSED
"getAttribute(findTestObject(""Wallpapers/uploaded wallpaper file""), ""src"")",Chrome 121.0.0.0,,,2024-02-26 09:08:53,2024-02-26 09:08:53,"0,315s",PASSED
"click(findTestObject(""Wallpapers/Send wallpaper button""))",Chrome 121.0.0.0,,,2024-02-26 09:08:53,2024-02-26 09:08:53,"0,328s",PASSED
waitForPageLoad(2),Chrome 121.0.0.0,,,2024-02-26 09:08:53,2024-02-26 09:08:53,"0,016s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-15"")",Chrome 121.0.0.0,,,2024-02-26 09:08:53,2024-02-26 09:08:55,"1,751s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-15"")",Chrome 121.0.0.0,,,2024-02-26 09:08:55,2024-02-26 09:08:55,"0,293s",PASSED
