Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Publisher,Chrome 122.0.0.0,,,14-03-2024 18:59:30,14-03-2024 19:00:38,"1m - 7,845s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 122.0.0.0,,,14-03-2024 18:59:30,14-03-2024 18:59:42,"12,035s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,14-03-2024 18:59:31,14-03-2024 18:59:32,"1,384s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 122.0.0.0,,,14-03-2024 18:59:32,14-03-2024 18:59:33,"0,995s",PASSED
waitForPageLoad(3),Chrome 122.0.0.0,,,14-03-2024 18:59:33,14-03-2024 18:59:33,"0,145s",PASSED
maximizeWindow(),Chrome 122.0.0.0,,,14-03-2024 18:59:33,14-03-2024 18:59:33,"0,158s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 122.0.0.0,,,14-03-2024 18:59:33,14-03-2024 18:59:34,"0,695s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 122.0.0.0,,,14-03-2024 18:59:34,14-03-2024 18:59:34,"0,295s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.2 (stage/11)"")",Chrome 122.0.0.0,,,14-03-2024 18:59:34,14-03-2024 18:59:35,"0,310s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 122.0.0.0,,,14-03-2024 18:59:35,14-03-2024 18:59:35,"0,620s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 122.0.0.0,,,14-03-2024 18:59:35,14-03-2024 18:59:36,"0,363s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 122.0.0.0,,,14-03-2024 18:59:36,14-03-2024 18:59:36,"0,338s",PASSED
delay(4),Chrome 122.0.0.0,,,14-03-2024 18:59:36,14-03-2024 18:59:40,"4,027s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 122.0.0.0,,,14-03-2024 18:59:40,14-03-2024 18:59:40,"0,267s",PASSED
,,,,,,,
Test Cases/Publisher/Create Publisher with Admin role (TC-49),Chrome 122.0.0.0,,,14-03-2024 18:59:42,14-03-2024 19:00:02,"19,946s",PASSED
"click(findTestObject(""Publishers/Publishers on the top-menu""))",Chrome 122.0.0.0,Open Publisher page on a dashboard,,14-03-2024 18:59:42,14-03-2024 18:59:43,"0,339s",PASSED
"click(findTestObject(""Publishers/Add Publisher btn""))",Chrome 122.0.0.0,Start Publisher creation process,,14-03-2024 18:59:43,14-03-2024 18:59:44,"1,071s",PASSED
"click(findTestObject(""Publishers/Publisher name input field""))",Chrome 122.0.0.0,,,14-03-2024 18:59:44,14-03-2024 18:59:44,"0,569s",PASSED
"setText(findTestObject(""Publishers/Publisher name input field""), ""KatalonAdmin"")",Chrome 122.0.0.0,Input Publisher name,,14-03-2024 18:59:44,14-03-2024 18:59:45,"0,714s",PASSED
"click(findTestObject(""Publishers/Publisher Password""))",Chrome 122.0.0.0,,,14-03-2024 18:59:45,14-03-2024 18:59:45,"0,304s",PASSED
"setText(findTestObject(""Publishers/Publisher Password""), ""123"")",Chrome 122.0.0.0,Setup publisher password,,14-03-2024 18:59:45,14-03-2024 18:59:46,"0,618s",PASSED
"click(findTestObject(""Publishers/Publisher type drop-down""))",Chrome 122.0.0.0,Choose Publisher Role,,14-03-2024 18:59:46,14-03-2024 18:59:46,"0,445s",PASSED
"click(findTestObject(""Publishers/Admin type""))",Chrome 122.0.0.0,,,14-03-2024 18:59:46,14-03-2024 18:59:47,"0,545s",PASSED
"click(findTestObject(""Publishers/add btn""))",Chrome 122.0.0.0,,,14-03-2024 18:59:47,14-03-2024 18:59:48,"0,761s",PASSED
"click(findTestObject(""Pop-up Alerts page/Search by title field""))",Chrome 122.0.0.0,,,14-03-2024 18:59:48,14-03-2024 18:59:48,"0,655s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""KatalonAdmin"")",Chrome 122.0.0.0,Verify if Publisher exist,,14-03-2024 18:59:48,14-03-2024 18:59:50,"1,253s",PASSED
delay(5),Chrome 122.0.0.0,,,14-03-2024 18:59:50,14-03-2024 18:59:55,"5,008s",PASSED
"verifyElementText(findTestObject(""Publishers/filtered publisher""), ""KatalonAdmin"")",Chrome 122.0.0.0,,,14-03-2024 18:59:55,14-03-2024 18:59:55,"0,288s",PASSED
"verifyElementPresent(findTestObject(""Publishers/Enabled status""), 2)",Chrome 122.0.0.0,Verify if publisher has enabled status,,14-03-2024 18:59:55,14-03-2024 18:59:55,"0,285s",PASSED
"check(findTestObject(""Create Pop-up Alert Page/sent alerts checkbox""))",Chrome 122.0.0.0,,,14-03-2024 18:59:55,14-03-2024 18:59:56,"0,785s",PASSED
"verifyElementChecked(findTestObject(""Create Pop-up Alert Page/sent alerts checkbox""), 2)",Chrome 122.0.0.0,,,14-03-2024 18:59:56,14-03-2024 18:59:56,"0,421s",PASSED
"click(findTestObject(""Publishers/Disable btn""))",Chrome 122.0.0.0,Disable Publisher,,14-03-2024 18:59:56,14-03-2024 18:59:57,"0,655s",PASSED
"verifyElementPresent(findTestObject(""Publishers/Disabled status""), 2)",Chrome 122.0.0.0,Verify if publisher disabled,,14-03-2024 18:59:57,14-03-2024 18:59:58,"0,870s",PASSED
