Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Publisher,Chrome 122.0.0.0,,,18-03-2024 16:22:02,18-03-2024 16:25:34,"3m - 32,480s",FAILED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 122.0.0.0,,,18-03-2024 16:22:02,18-03-2024 16:22:15,"13,492s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,18-03-2024 16:22:03,18-03-2024 16:22:05,"2,160s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 122.0.0.0,,,18-03-2024 16:22:05,18-03-2024 16:22:06,"1,029s",PASSED
waitForPageLoad(3),Chrome 122.0.0.0,,,18-03-2024 16:22:06,18-03-2024 16:22:06,"0,172s",PASSED
maximizeWindow(),Chrome 122.0.0.0,,,18-03-2024 16:22:06,18-03-2024 16:22:06,"0,256s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 122.0.0.0,,,18-03-2024 16:22:06,18-03-2024 16:22:07,"0,712s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 122.0.0.0,,,18-03-2024 16:22:07,18-03-2024 16:22:07,"0,305s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.2 (stage/11)"")",Chrome 122.0.0.0,,,18-03-2024 16:22:07,18-03-2024 16:22:08,"0,313s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 122.0.0.0,,,18-03-2024 16:22:08,18-03-2024 16:22:08,"0,712s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 122.0.0.0,,,18-03-2024 16:22:08,18-03-2024 16:22:09,"0,431s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 122.0.0.0,,,18-03-2024 16:22:09,18-03-2024 16:22:09,"0,364s",PASSED
delay(4),Chrome 122.0.0.0,,,18-03-2024 16:22:09,18-03-2024 16:22:13,"4,035s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 122.0.0.0,,,18-03-2024 16:22:13,18-03-2024 16:22:13,"0,301s",PASSED
,,,,,,,
Test Cases/Publisher/Create Publisher with Admin role (TC-49),Chrome 122.0.0.0,,,18-03-2024 16:22:15,18-03-2024 16:22:37,"21,153s",PASSED
"click(findTestObject(""Publishers/Publishers on the top-menu""))",Chrome 122.0.0.0,Open Publisher page on a dashboard,,18-03-2024 16:22:16,18-03-2024 16:22:16,"0,404s",PASSED
"click(findTestObject(""Publishers/Add Publisher btn""))",Chrome 122.0.0.0,Start Publisher creation process,,18-03-2024 16:22:16,18-03-2024 16:22:18,"1,796s",PASSED
"click(findTestObject(""Publishers/Publisher name input field""))",Chrome 122.0.0.0,,,18-03-2024 16:22:18,18-03-2024 16:22:18,"0,577s",PASSED
"setText(findTestObject(""Publishers/Publisher name input field""), ""KatalonAdmin"")",Chrome 122.0.0.0,Input Publisher name,,18-03-2024 16:22:18,18-03-2024 16:22:19,"0,776s",PASSED
"click(findTestObject(""Publishers/Publisher Password""))",Chrome 122.0.0.0,,,18-03-2024 16:22:19,18-03-2024 16:22:19,"0,356s",PASSED
"setText(findTestObject(""Publishers/Publisher Password""), ""123"")",Chrome 122.0.0.0,Setup publisher password,,18-03-2024 16:22:19,18-03-2024 16:22:20,"0,655s",PASSED
"click(findTestObject(""Publishers/Publisher type drop-down""))",Chrome 122.0.0.0,Choose Publisher Role,,18-03-2024 16:22:20,18-03-2024 16:22:21,"0,472s",PASSED
