Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Lockscreens,Chrome 122.0.0.0,,,29-03-2024 11:51:42,29-03-2024 11:54:53,"3m - 11,742s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 122.0.0.0,,,29-03-2024 11:51:42,29-03-2024 11:51:54,"11,669s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,29-03-2024 11:51:42,29-03-2024 11:51:44,"1,440s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo"")",Chrome 122.0.0.0,,,29-03-2024 11:51:44,29-03-2024 11:51:45,"0,857s",PASSED
waitForPageLoad(3),Chrome 122.0.0.0,,,29-03-2024 11:51:45,29-03-2024 11:51:45,"0,096s",PASSED
maximizeWindow(),Chrome 122.0.0.0,,,29-03-2024 11:51:45,29-03-2024 11:51:45,"0,143s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 122.0.0.0,,,29-03-2024 11:51:45,29-03-2024 11:51:46,"0,764s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 122.0.0.0,,,29-03-2024 11:51:46,29-03-2024 11:51:46,"0,294s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.2 (stage/11)"")",Chrome 122.0.0.0,,,29-03-2024 11:51:46,29-03-2024 11:51:46,"0,005s",NOT_RUN
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 122.0.0.0,,,29-03-2024 11:51:46,29-03-2024 11:51:47,"0,617s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 122.0.0.0,,,29-03-2024 11:51:47,29-03-2024 11:51:47,"0,351s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 122.0.0.0,,,29-03-2024 11:51:47,29-03-2024 11:51:47,"0,318s",PASSED
delay(4),Chrome 122.0.0.0,,,29-03-2024 11:51:47,29-03-2024 11:51:51,"4,024s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 122.0.0.0,,,29-03-2024 11:51:51,29-03-2024 11:51:52,"0,287s",PASSED
,,,,,,,
Test Cases/Lockscreens/Send Lockscreen JPG (TC-20),Chrome 122.0.0.0,,,29-03-2024 11:51:54,29-03-2024 11:52:42,"48,675s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 122.0.0.0,,,29-03-2024 11:51:54,29-03-2024 11:51:54,"0,345s",PASSED
"click(findTestObject(""Dashboard Page/Lockscreens""))",Chrome 122.0.0.0,,,29-03-2024 11:51:54,29-03-2024 11:51:55,"0,593s",PASSED
"verifyElementText(findTestObject(""Lockscreen/Create Lockscreen header""), ""Create Lockscreen"")",Chrome 122.0.0.0,,,29-03-2024 11:51:55,29-03-2024 11:51:55,"0,554s",PASSED
"click(findTestObject(""Wallpapers/more""))",Chrome 122.0.0.0,,,29-03-2024 11:51:55,29-03-2024 11:51:56,"0,597s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,29-03-2024 11:51:56,29-03-2024 11:52:04,"7,833s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-20"")",Chrome 122.0.0.0,,,29-03-2024 11:52:04,29-03-2024 11:52:05,"0,905s",PASSED
"verifyElementPresent(findTestObject(""Wallpapers/Upload wallpaper area""), 2)",Chrome 122.0.0.0,,,29-03-2024 11:52:05,29-03-2024 11:52:05,"0,308s",PASSED
"uploadFileWithDragAndDrop(findTestObject(""Wallpapers/Upload wallpaper area""), ""C:\Users\Home\git\Katalon\Imagesfortest\river.jpg"")",Chrome 122.0.0.0,,,29-03-2024 11:52:05,29-03-2024 11:52:05,"0,356s",PASSED
delay(10),Chrome 122.0.0.0,,,29-03-2024 11:52:05,29-03-2024 11:52:15,"10,018s",PASSED
"getAttribute(findTestObject(""Wallpapers/uploaded wallpaper file""), ""src"")",Chrome 122.0.0.0,,,29-03-2024 11:52:15,29-03-2024 11:52:16,"0,313s",PASSED
"click(findTestObject(""Wallpapers/Send wallpaper button""))",Chrome 122.0.0.0,,,29-03-2024 11:52:16,29-03-2024 11:52:16,"0,336s",PASSED
waitForPageLoad(2),Chrome 122.0.0.0,,,29-03-2024 11:52:16,29-03-2024 11:52:16,"0,015s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-20"")",Chrome 122.0.0.0,,,29-03-2024 11:52:16,29-03-2024 11:52:18,"1,657s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-20"")",Chrome 122.0.0.0,,,29-03-2024 11:52:18,29-03-2024 11:52:18,"0,306s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Actions menu Wallpapers-Lockscreens-Screensaver""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,29-03-2024 11:52:18,29-03-2024 11:52:28,"10,519s",PASSED
"sendKeys(findTestObject(""Create Pop-up Alert Page/Alert Title field""), Keys.chord(CONTROL, ""a"", BACK_SPACE))",Chrome 122.0.0.0,,,29-03-2024 11:52:28,29-03-2024 11:52:29,"1,032s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""Duplicate Lockscreen"")",Chrome 122.0.0.0,,,29-03-2024 11:52:29,29-03-2024 11:52:30,"0,820s",PASSED
