Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Video Alerts,Chrome 122.0.0.0,,,29-02-2024 12:02:08,29-02-2024 12:06:30,"4m - 22,147s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 122.0.0.0,,,29-02-2024 12:02:08,29-02-2024 12:02:23,"14,560s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,29-02-2024 12:02:09,29-02-2024 12:02:12,"2,612s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 122.0.0.0,,,29-02-2024 12:02:12,29-02-2024 12:02:13,"1,107s",PASSED
waitForPageLoad(3),Chrome 122.0.0.0,,,29-02-2024 12:02:13,29-02-2024 12:02:13,"0,229s",PASSED
maximizeWindow(),Chrome 122.0.0.0,,,29-02-2024 12:02:13,29-02-2024 12:02:13,"0,174s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 122.0.0.0,,,29-02-2024 12:02:13,29-02-2024 12:02:14,"0,995s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 122.0.0.0,,,29-02-2024 12:02:14,29-02-2024 12:02:15,"0,314s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 122.0.0.0,,,29-02-2024 12:02:15,29-02-2024 12:02:15,"0,331s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 122.0.0.0,,,29-02-2024 12:02:15,29-02-2024 12:02:16,"0,730s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 122.0.0.0,,,29-02-2024 12:02:16,29-02-2024 12:02:16,"0,423s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 122.0.0.0,,,29-02-2024 12:02:16,29-02-2024 12:02:16,"0,422s",PASSED
delay(4),Chrome 122.0.0.0,,,29-02-2024 12:02:16,29-02-2024 12:02:21,"4,070s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 122.0.0.0,,,29-02-2024 12:02:21,29-02-2024 12:02:21,"0,305s",PASSED
,,,,,,,
