Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Pop-up Alert,Chrome 122.0.0.0,,,29-02-2024 08:07:49,29-02-2024 08:11:11,"3m - 21,532s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 122.0.0.0,,,29-02-2024 08:07:49,29-02-2024 08:08:01,"12,170s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,29-02-2024 08:07:50,29-02-2024 08:07:51,"1,652s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 122.0.0.0,,,29-02-2024 08:07:51,29-02-2024 08:07:52,"0,808s",PASSED
waitForPageLoad(3),Chrome 122.0.0.0,,,29-02-2024 08:07:52,29-02-2024 08:07:52,"0,106s",PASSED
maximizeWindow(),Chrome 122.0.0.0,,,29-02-2024 08:07:52,29-02-2024 08:07:52,"0,141s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 122.0.0.0,,,29-02-2024 08:07:52,29-02-2024 08:07:53,"0,893s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 122.0.0.0,,,29-02-2024 08:07:53,29-02-2024 08:07:54,"0,294s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 122.0.0.0,,,29-02-2024 08:07:54,29-02-2024 08:07:54,"0,280s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 122.0.0.0,,,29-02-2024 08:07:54,29-02-2024 08:07:54,"0,623s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 122.0.0.0,,,29-02-2024 08:07:54,29-02-2024 08:07:55,"0,349s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 122.0.0.0,,,29-02-2024 08:07:55,29-02-2024 08:07:55,"0,323s",PASSED
delay(4),Chrome 122.0.0.0,,,29-02-2024 08:07:55,29-02-2024 08:07:59,"4,022s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 122.0.0.0,,,29-02-2024 08:07:59,29-02-2024 08:07:59,"0,278s",PASSED
,,,,,,,
Test Cases/Pop-up alert/Send alert using Compose Alert Button (TC-1),Chrome 122.0.0.0,"open Create Pop-up Alert page, using Compose Alert button",,29-02-2024 08:08:01,29-02-2024 08:09:01,"59,384s",PASSED
"click(findTestObject(""Dashboard Page/Compose Alert Button""))",Chrome 122.0.0.0,,,29-02-2024 08:08:02,29-02-2024 08:08:02,"0,378s",PASSED
"verifyElementPresent(findTestObject(""Create Pop-up Alert Page/Create Pop-up Alert header""), 2)",Chrome 122.0.0.0,,,29-02-2024 08:08:02,29-02-2024 08:08:06,"3,654s",PASSED
"verifyElementText(findTestObject(""Create Pop-up Alert Page/Create Pop-up Alert header""), ""Create Pop-up Alert"")",Chrome 122.0.0.0,,,29-02-2024 08:08:06,29-02-2024 08:08:06,"0,290s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 122.0.0.0,,,29-02-2024 08:08:06,29-02-2024 08:08:06,"0,363s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,29-02-2024 08:08:06,29-02-2024 08:08:14,"7,692s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-1"")",Chrome 122.0.0.0,,,29-02-2024 08:08:14,29-02-2024 08:08:15,"0,891s",PASSED
"switchToFrame(findTestObject(""Create Pop-up Alert Page/Alert body iframe""), 2)",Chrome 122.0.0.0,,,29-02-2024 08:08:15,29-02-2024 08:08:15,"0,304s",PASSED
