Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Scrolling ticker,Chrome 122.0.0.0,,,29-02-2024 08:59:33,29-02-2024 09:02:07,"2m - 33,866s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 122.0.0.0,,,29-02-2024 08:59:33,29-02-2024 08:59:45,"11,675s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,29-02-2024 08:59:33,29-02-2024 08:59:35,"1,422s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 122.0.0.0,,,29-02-2024 08:59:35,29-02-2024 08:59:36,"0,775s",PASSED
waitForPageLoad(3),Chrome 122.0.0.0,,,29-02-2024 08:59:36,29-02-2024 08:59:36,"0,081s",PASSED
maximizeWindow(),Chrome 122.0.0.0,,,29-02-2024 08:59:36,29-02-2024 08:59:36,"0,144s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 122.0.0.0,,,29-02-2024 08:59:36,29-02-2024 08:59:37,"0,771s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 122.0.0.0,,,29-02-2024 08:59:37,29-02-2024 08:59:37,"0,263s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 122.0.0.0,,,29-02-2024 08:59:37,29-02-2024 08:59:37,"0,279s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 122.0.0.0,,,29-02-2024 08:59:37,29-02-2024 08:59:38,"0,602s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 122.0.0.0,,,29-02-2024 08:59:38,29-02-2024 08:59:38,"0,336s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 122.0.0.0,,,29-02-2024 08:59:38,29-02-2024 08:59:38,"0,304s",PASSED
delay(4),Chrome 122.0.0.0,,,29-02-2024 08:59:38,29-02-2024 08:59:42,"4,018s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 122.0.0.0,,,29-02-2024 08:59:42,29-02-2024 08:59:43,"0,260s",PASSED
,,,,,,,
Test Cases/Ticker/Send Ticker (TC-7),Chrome 122.0.0.0,using Compose Alert Drop-down menu,,29-02-2024 08:59:45,29-02-2024 09:00:29,"44,246s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 122.0.0.0,,,29-02-2024 08:59:45,29-02-2024 08:59:45,"0,327s",PASSED
