Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
RSVP Alert,Chrome 121.0.0.0,,,2024-02-08 11:43:05,2024-02-08 11:43:57,"51,821s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 121.0.0.0,,,2024-02-08 11:43:05,2024-02-08 11:43:18,"13,054s",PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,2024-02-08 11:43:05,2024-02-08 11:43:07,"1,578s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 121.0.0.0,,,2024-02-08 11:43:07,2024-02-08 11:43:08,"1,526s",PASSED
waitForPageLoad(3),Chrome 121.0.0.0,,,2024-02-08 11:43:08,2024-02-08 11:43:09,"0,108s",PASSED
maximizeWindow(),Chrome 121.0.0.0,,,2024-02-08 11:43:09,2024-02-08 11:43:09,"0,137s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 121.0.0.0,,,2024-02-08 11:43:09,2024-02-08 11:43:10,"1,062s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 121.0.0.0,,,2024-02-08 11:43:10,2024-02-08 11:43:10,"0,277s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 121.0.0.0,,,2024-02-08 11:43:10,2024-02-08 11:43:10,"0,288s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 121.0.0.0,,,2024-02-08 11:43:10,2024-02-08 11:43:11,"0,615s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 121.0.0.0,,,2024-02-08 11:43:11,2024-02-08 11:43:11,"0,329s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 121.0.0.0,,,2024-02-08 11:43:11,2024-02-08 11:43:12,"0,312s",PASSED
delay(4),Chrome 121.0.0.0,,,2024-02-08 11:43:12,2024-02-08 11:43:16,"4,028s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 121.0.0.0,,,2024-02-08 11:43:16,2024-02-08 11:43:16,"0,282s",PASSED
,,,,,,,
Test Cases/RSVP/Send RSVP (TC-12),Chrome 121.0.0.0,,,2024-02-08 11:43:18,2024-02-08 11:43:40,"21,620s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 121.0.0.0,,,2024-02-08 11:43:18,2024-02-08 11:43:18,"0,349s",PASSED
"click(findTestObject(""Dashboard Page/RSVP""))",Chrome 121.0.0.0,,,2024-02-08 11:43:18,2024-02-08 11:43:19,"0,596s",PASSED
"verifyElementText(findTestObject(""Create RSVP/Create RSVP Alert Header""), ""Create RSVP Alert"")",Chrome 121.0.0.0,,,2024-02-08 11:43:19,2024-02-08 11:43:23,"4,405s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 121.0.0.0,,,2024-02-08 11:43:23,2024-02-08 11:43:24,"0,385s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""))",Chrome 121.0.0.0,,,2024-02-08 11:43:24,2024-02-08 11:43:24,"0,440s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""), ""LAPTOP-E6BU4LL9"")",Chrome 121.0.0.0,,,2024-02-08 11:43:24,2024-02-08 11:43:26,"1,330s",PASSED
"verifyElementText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/All user list-filtered""), ""LAPTOP-E6BU4LL9 "")",Chrome 121.0.0.0,,,2024-02-08 11:43:26,2024-02-08 11:43:27,"1,645s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/filtered user selection""))",Chrome 121.0.0.0,,,2024-02-08 11:43:27,2024-02-08 11:43:28,"0,329s",PASSED
"verifyElementPresent(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Choosen users filtered""), 2)",Chrome 121.0.0.0,,,2024-02-08 11:43:28,2024-02-08 11:43:28,"0,496s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Done button""))",Chrome 121.0.0.0,,,2024-02-08 11:43:28,2024-02-08 11:43:28,"0,333s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-12"")",Chrome 121.0.0.0,,,2024-02-08 11:43:28,2024-02-08 11:43:29,"0,863s",PASSED
"switchToFrame(findTestObject(""Create Pop-up Alert Page/Alert body iframe""), 2)",Chrome 121.0.0.0,,,2024-02-08 11:43:29,2024-02-08 11:43:30,"0,298s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert body""), ""Hello! This is automated RSVP alert from Katalon"")",Chrome 121.0.0.0,,,2024-02-08 11:43:30,2024-02-08 11:43:30,"0,731s",PASSED
switchToDefaultContent(),Chrome 121.0.0.0,,,2024-02-08 11:43:30,2024-02-08 11:43:30,"0,015s",PASSED
"setText(findTestObject(""Create RSVP/Question 1 title input""), ""What drink do You prefer?"")",Chrome 121.0.0.0,,,2024-02-08 11:43:30,2024-02-08 11:43:31,"0,945s",PASSED
"setText(findTestObject(""Create RSVP/Answer 1 input""), ""Tea"")",Chrome 121.0.0.0,,,2024-02-08 11:43:31,2024-02-08 11:43:32,"0,608s",PASSED
"setText(findTestObject(""Create RSVP/Answer 2 input""), ""Coffee"")",Chrome 121.0.0.0,,,2024-02-08 11:43:32,2024-02-08 11:43:32,"0,623s",PASSED
"check(findTestObject(""Create RSVP/Question 2 switch""))",Chrome 121.0.0.0,,,2024-02-08 11:43:32,2024-02-08 11:43:33,"0,352s",PASSED
"verifyElementChecked(findTestObject(""Create RSVP/Question 2 switch""), 1)",Chrome 121.0.0.0,,,2024-02-08 11:43:33,2024-02-08 11:43:33,"0,499s",PASSED
"setText(findTestObject(""Create RSVP/Question 2 title input""), ""Why?"")",Chrome 121.0.0.0,,,2024-02-08 11:43:33,2024-02-08 11:43:34,"0,859s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Send button""))",Chrome 121.0.0.0,,,2024-02-08 11:43:34,2024-02-08 11:43:34,"0,323s",PASSED
waitForPageLoad(2),Chrome 121.0.0.0,,,2024-02-08 11:43:34,2024-02-08 11:43:34,"0,012s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-12"")",Chrome 121.0.0.0,,,2024-02-08 11:43:34,2024-02-08 11:43:37,"2,751s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-12"")",Chrome 121.0.0.0,,,2024-02-08 11:43:37,2024-02-08 11:43:38,"0,282s",PASSED
,,,,,,,
Test Cases/RSVP/RSVP template creation (TC-13),Chrome 121.0.0.0,,,2024-02-08 11:43:40,2024-02-08 11:43:57,"16,993s",PASSED
"click(findTestObject(""Dashboard Page/Left-hand menu_RSVP""))",Chrome 121.0.0.0,,,2024-02-08 11:43:40,2024-02-08 11:43:40,"0,330s",PASSED
"click(findTestObject(""Create RSVP/RSVP templates tab""))",Chrome 121.0.0.0,,,2024-02-08 11:43:40,2024-02-08 11:43:40,"0,332s",PASSED
"click(findTestObject(""Create RSVP/New Template RSVP""))",Chrome 121.0.0.0,,,2024-02-08 11:43:40,2024-02-08 11:43:41,"0,838s",PASSED
