Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Screensavers,Chrome 122.0.0.0,,,29-02-2024 12:31:30,29-02-2024 12:35:32,"4m - 1,581s",FAILED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 122.0.0.0,,,29-02-2024 12:31:30,29-02-2024 12:31:45,"14,616s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,29-02-2024 12:31:31,29-02-2024 12:31:34,"2,738s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 122.0.0.0,,,29-02-2024 12:31:34,29-02-2024 12:31:35,"1,012s",PASSED
waitForPageLoad(3),Chrome 122.0.0.0,,,29-02-2024 12:31:35,29-02-2024 12:31:35,"0,183s",PASSED
maximizeWindow(),Chrome 122.0.0.0,,,29-02-2024 12:31:35,29-02-2024 12:31:35,"0,168s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 122.0.0.0,,,29-02-2024 12:31:35,29-02-2024 12:31:36,"1,012s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 122.0.0.0,,,29-02-2024 12:31:36,29-02-2024 12:31:37,"0,308s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 122.0.0.0,,,29-02-2024 12:31:37,29-02-2024 12:31:37,"0,329s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 122.0.0.0,,,29-02-2024 12:31:37,29-02-2024 12:31:38,"0,730s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 122.0.0.0,,,29-02-2024 12:31:38,29-02-2024 12:31:38,"0,419s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 122.0.0.0,,,29-02-2024 12:31:38,29-02-2024 12:31:39,"0,392s",PASSED
delay(4),Chrome 122.0.0.0,,,29-02-2024 12:31:39,29-02-2024 12:31:43,"4,028s",PASSED
