Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Wallpapers,Chrome 122.0.0.0,,,29-02-2024 12:19:12,29-02-2024 12:22:05,"2m - 53,597s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 122.0.0.0,,,29-02-2024 12:19:12,29-02-2024 12:19:27,"14,495s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,29-02-2024 12:19:13,29-02-2024 12:19:16,"2,801s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 122.0.0.0,,,29-02-2024 12:19:16,29-02-2024 12:19:17,"1,114s",PASSED
waitForPageLoad(3),Chrome 122.0.0.0,,,29-02-2024 12:19:17,29-02-2024 12:19:17,"0,186s",PASSED
maximizeWindow(),Chrome 122.0.0.0,,,29-02-2024 12:19:17,29-02-2024 12:19:17,"0,200s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 122.0.0.0,,,29-02-2024 12:19:17,29-02-2024 12:19:18,"0,765s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 122.0.0.0,,,29-02-2024 12:19:18,29-02-2024 12:19:18,"0,328s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 122.0.0.0,,,29-02-2024 12:19:18,29-02-2024 12:19:19,"0,330s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 122.0.0.0,,,29-02-2024 12:19:19,29-02-2024 12:19:19,"0,717s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 122.0.0.0,,,29-02-2024 12:19:19,29-02-2024 12:19:20,"0,422s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 122.0.0.0,,,29-02-2024 12:19:20,29-02-2024 12:19:20,"0,374s",PASSED
delay(4),Chrome 122.0.0.0,,,29-02-2024 12:19:20,29-02-2024 12:19:24,"4,037s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 122.0.0.0,,,29-02-2024 12:19:24,29-02-2024 12:19:24,"0,302s",PASSED
,,,,,,,
Test Cases/Wallpapers/Send Wallpaper JPG (TC-15),Chrome 122.0.0.0,send wallpaper using compose alert drop-down menu,,29-02-2024 12:19:27,29-02-2024 12:20:17,"50,421s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 122.0.0.0,,,29-02-2024 12:19:27,29-02-2024 12:19:27,"0,438s",PASSED
"click(findTestObject(""Dashboard Page/Wallpapers""))",Chrome 122.0.0.0,,,29-02-2024 12:19:27,29-02-2024 12:19:28,"0,513s",PASSED
"verifyElementText(findTestObject(""Wallpapers/Create Wallpaper Header""), ""Create Wallpaper"")",Chrome 122.0.0.0,,,29-02-2024 12:19:28,29-02-2024 12:19:29,"1,078s",PASSED
"click(findTestObject(""Wallpapers/more""))",Chrome 122.0.0.0,,,29-02-2024 12:19:29,29-02-2024 12:19:29,"0,384s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,29-02-2024 12:19:29,29-02-2024 12:19:37,"8,191s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-15"")",Chrome 122.0.0.0,,,29-02-2024 12:19:37,29-02-2024 12:19:38,"0,918s",PASSED
"verifyElementPresent(findTestObject(""Wallpapers/Upload wallpaper area""), 2)",Chrome 122.0.0.0,,,29-02-2024 12:19:38,29-02-2024 12:19:39,"0,302s",PASSED
"uploadFileWithDragAndDrop(findTestObject(""Wallpapers/Upload wallpaper area""), ""C:\Users\Home\git\Katalon\Imagesfortest\river.jpg"")",Chrome 122.0.0.0,,,29-02-2024 12:19:39,29-02-2024 12:19:39,"0,357s",PASSED
delay(10),Chrome 122.0.0.0,,,29-02-2024 12:19:39,29-02-2024 12:19:49,"10,021s",PASSED
"getAttribute(findTestObject(""Wallpapers/uploaded wallpaper file""), ""src"")",Chrome 122.0.0.0,,,29-02-2024 12:19:49,29-02-2024 12:19:49,"0,315s",PASSED
