Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Publisher,Chrome 122.0.0.0,,,18-03-2024 18:13:16,18-03-2024 18:17:11,"3m - 54,378s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 122.0.0.0,,,18-03-2024 18:13:17,18-03-2024 18:13:31,"13,816s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,18-03-2024 18:13:17,18-03-2024 18:13:20,"2,282s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 122.0.0.0,,,18-03-2024 18:13:20,18-03-2024 18:13:21,"0,953s",PASSED
waitForPageLoad(3),Chrome 122.0.0.0,,,18-03-2024 18:13:21,18-03-2024 18:13:21,"0,176s",PASSED
maximizeWindow(),Chrome 122.0.0.0,,,18-03-2024 18:13:21,18-03-2024 18:13:21,"0,173s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 122.0.0.0,,,18-03-2024 18:13:21,18-03-2024 18:13:22,"0,938s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 122.0.0.0,,,18-03-2024 18:13:22,18-03-2024 18:13:22,"0,316s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.2 (stage/11)"")",Chrome 122.0.0.0,,,18-03-2024 18:13:22,18-03-2024 18:13:23,"0,342s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 122.0.0.0,,,18-03-2024 18:13:23,18-03-2024 18:13:23,"0,707s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 122.0.0.0,,,18-03-2024 18:13:23,18-03-2024 18:13:24,"0,437s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 122.0.0.0,,,18-03-2024 18:13:24,18-03-2024 18:13:24,"0,382s",PASSED
delay(4),Chrome 122.0.0.0,,,18-03-2024 18:13:24,18-03-2024 18:13:28,"4,046s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 122.0.0.0,,,18-03-2024 18:13:28,18-03-2024 18:13:28,"0,305s",PASSED
,,,,,,,
Test Cases/Publisher/Create Publisher with Admin role (TC-49),Chrome 122.0.0.0,,,18-03-2024 18:13:31,18-03-2024 18:13:52,"20,981s",PASSED
"click(findTestObject(""Publishers/Publishers on the top-menu""))",Chrome 122.0.0.0,Open Publisher page on a dashboard,,18-03-2024 18:13:31,18-03-2024 18:13:31,"0,429s",PASSED
"click(findTestObject(""Publishers/Add Publisher btn""))",Chrome 122.0.0.0,Start Publisher creation process,,18-03-2024 18:13:31,18-03-2024 18:13:33,"1,391s",PASSED
"click(findTestObject(""Publishers/Publisher name input field""))",Chrome 122.0.0.0,,,18-03-2024 18:13:33,18-03-2024 18:13:33,"0,568s",PASSED
"setText(findTestObject(""Publishers/Publisher name input field""), ""KatalonAdmin"")",Chrome 122.0.0.0,Input Publisher name,,18-03-2024 18:13:33,18-03-2024 18:13:34,"0,765s",PASSED
"click(findTestObject(""Publishers/Publisher Password""))",Chrome 122.0.0.0,,,18-03-2024 18:13:34,18-03-2024 18:13:34,"0,351s",PASSED
"setText(findTestObject(""Publishers/Publisher Password""), ""123"")",Chrome 122.0.0.0,Setup publisher password,,18-03-2024 18:13:34,18-03-2024 18:13:35,"0,694s",PASSED
"click(findTestObject(""Publishers/Publisher type drop-down""))",Chrome 122.0.0.0,Choose Publisher Role,,18-03-2024 18:13:35,18-03-2024 18:13:35,"0,488s",PASSED
"click(findTestObject(""Publishers/Admin type""))",Chrome 122.0.0.0,,,18-03-2024 18:13:35,18-03-2024 18:13:36,"0,511s",PASSED
"click(findTestObject(""Publishers/add btn""))",Chrome 122.0.0.0,,,18-03-2024 18:13:36,18-03-2024 18:13:37,"0,788s",PASSED
"click(findTestObject(""Pop-up Alerts page/Search by title field""))",Chrome 122.0.0.0,,,18-03-2024 18:13:37,18-03-2024 18:13:37,"0,796s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""KatalonAdmin"")",Chrome 122.0.0.0,Verify if Publisher exist,,18-03-2024 18:13:37,18-03-2024 18:13:39,"1,442s",PASSED
delay(5),Chrome 122.0.0.0,,,18-03-2024 18:13:39,18-03-2024 18:13:44,"5,018s",PASSED
"verifyElementText(findTestObject(""Publishers/filtered publisher""), ""KatalonAdmin"")",Chrome 122.0.0.0,,,18-03-2024 18:13:44,18-03-2024 18:13:44,"0,328s",PASSED
"verifyElementPresent(findTestObject(""Publishers/Enabled status""), 2)",Chrome 122.0.0.0,Verify if publisher has enabled status,,18-03-2024 18:13:44,18-03-2024 18:13:45,"0,308s",PASSED
"check(findTestObject(""Create Pop-up Alert Page/sent alerts checkbox""))",Chrome 122.0.0.0,,,18-03-2024 18:13:45,18-03-2024 18:13:45,"0,537s",PASSED
"verifyElementChecked(findTestObject(""Create Pop-up Alert Page/sent alerts checkbox""), 2)",Chrome 122.0.0.0,,,18-03-2024 18:13:45,18-03-2024 18:13:46,"0,435s",PASSED
"click(findTestObject(""Publishers/Disable btn""))",Chrome 122.0.0.0,Disable Publisher,,18-03-2024 18:13:46,18-03-2024 18:13:46,"0,568s",PASSED
"verifyElementPresent(findTestObject(""Publishers/Disabled status""), 2)",Chrome 122.0.0.0,Verify if publisher disabled,,18-03-2024 18:13:46,18-03-2024 18:13:47,"0,992s",PASSED
"check(findTestObject(""Create Pop-up Alert Page/sent alerts checkbox""))",Chrome 122.0.0.0,,,18-03-2024 18:13:47,18-03-2024 18:13:47,"0,375s",PASSED
"verifyElementChecked(findTestObject(""Create Pop-up Alert Page/sent alerts checkbox""), 2)",Chrome 122.0.0.0,,,18-03-2024 18:13:47,18-03-2024 18:13:48,"0,522s",PASSED
"click(findTestObject(""Publishers/Enable btn""))",Chrome 122.0.0.0,"Enable Publisher back
",,18-03-2024 18:13:48,18-03-2024 18:13:49,"0,549s",PASSED
"verifyElementPresent(findTestObject(""Publishers/Enabled status""), 2)",Chrome 122.0.0.0,Verify if publisher now enabled,,18-03-2024 18:13:49,18-03-2024 18:13:49,"0,865s",PASSED
,,,,,,,
Test Cases/Publisher/Edit Publisher (TC-50),Chrome 122.0.0.0,,,18-03-2024 18:13:52,18-03-2024 18:14:07,"15,661s",PASSED
"click(findTestObject(""Survey/3dots Actions""))",Chrome 122.0.0.0,click on Actions menu for specified publisher,,18-03-2024 18:13:52,18-03-2024 18:13:52,"0,376s",PASSED
"click(findTestObject(""Publishers/Edit publisher""))",Chrome 122.0.0.0,Choose edit option in Actions menu,,18-03-2024 18:13:52,18-03-2024 18:13:53,"0,617s",PASSED
"setText(findTestObject(""Publishers/Publisher email input field""), ""katalon@mail.com"")",Chrome 122.0.0.0,Type email address,,18-03-2024 18:13:53,18-03-2024 18:13:54,"1,485s",PASSED
"click(findTestObject(""Publishers/Phone code drop-down""))",Chrome 122.0.0.0,Setup phone number,,18-03-2024 18:13:54,18-03-2024 18:13:55,"0,411s",PASSED
"scrollToElement(findTestObject(""Publishers/US country code""), 2)",Chrome 122.0.0.0,,,18-03-2024 18:13:55,18-03-2024 18:13:55,"0,428s",PASSED
"click(findTestObject(""Publishers/US country code""))",Chrome 122.0.0.0,,,18-03-2024 18:13:55,18-03-2024 18:13:55,"0,333s",PASSED
"click(findTestObject(""Publishers/Phone number input field""))",Chrome 122.0.0.0,,,18-03-2024 18:13:55,18-03-2024 18:13:56,"0,669s",PASSED
"setText(findTestObject(""Publishers/Phone number input field""), ""2233445566"")",Chrome 122.0.0.0,,,18-03-2024 18:13:56,18-03-2024 18:13:57,"0,715s",PASSED
"click(findTestObject(""Publishers/add btn""))",Chrome 122.0.0.0,Save changes,,18-03-2024 18:13:57,18-03-2024 18:13:57,"0,351s",PASSED
