Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Surveys,Chrome 121.0.0.0,,,2024-02-09 12:24:46,2024-02-09 12:26:21,"1m - 35,005s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 121.0.0.0,,,2024-02-09 12:24:47,2024-02-09 12:24:59,"12,595s",PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,2024-02-09 12:24:47,2024-02-09 12:24:48,"1,530s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 121.0.0.0,,,2024-02-09 12:24:48,2024-02-09 12:24:50,"1,064s",PASSED
waitForPageLoad(3),Chrome 121.0.0.0,,,2024-02-09 12:24:50,2024-02-09 12:24:50,"0,104s",PASSED
maximizeWindow(),Chrome 121.0.0.0,,,2024-02-09 12:24:50,2024-02-09 12:24:50,"0,152s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 121.0.0.0,,,2024-02-09 12:24:50,2024-02-09 12:24:51,"1,091s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 121.0.0.0,,,2024-02-09 12:24:51,2024-02-09 12:24:51,"0,288s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 121.0.0.0,,,2024-02-09 12:24:51,2024-02-09 12:24:51,"0,305s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 121.0.0.0,,,2024-02-09 12:24:51,2024-02-09 12:24:52,"0,619s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 121.0.0.0,,,2024-02-09 12:24:52,2024-02-09 12:24:52,"0,367s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 121.0.0.0,,,2024-02-09 12:24:52,2024-02-09 12:24:53,"0,350s",PASSED
delay(4),Chrome 121.0.0.0,,,2024-02-09 12:24:53,2024-02-09 12:24:57,"4,022s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 121.0.0.0,,,2024-02-09 12:24:57,2024-02-09 12:24:57,"0,296s",PASSED
,,,,,,,
Test Cases/Surveys-Quizz-Poll/Send Survey with one question and single choice(TC-25),Chrome 121.0.0.0,,,2024-02-09 12:24:59,2024-02-09 12:25:16,"16,991s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 121.0.0.0,,,2024-02-09 12:24:59,2024-02-09 12:25:00,"0,348s",PASSED
"click(findTestObject(""Dashboard Page/Survey-Quizz-Poll""))",Chrome 121.0.0.0,,,2024-02-09 12:25:00,2024-02-09 12:25:00,"0,565s",PASSED
"check(findTestObject(""Survey/Classic survey radio button""))",Chrome 121.0.0.0,,,2024-02-09 12:25:00,2024-02-09 12:25:03,"2,854s",PASSED
"click(findTestObject(""Survey/More btn""))",Chrome 121.0.0.0,,,2024-02-09 12:25:03,2024-02-09 12:25:04,"0,628s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""))",Chrome 121.0.0.0,,,2024-02-09 12:25:04,2024-02-09 12:25:05,"1,442s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""), ""LAPTOP-E6BU4LL9"")",Chrome 121.0.0.0,,,2024-02-09 12:25:05,2024-02-09 12:25:06,"0,672s",PASSED
"verifyElementText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/All user list-filtered""), ""LAPTOP-E6BU4LL9 "")",Chrome 121.0.0.0,,,2024-02-09 12:25:06,2024-02-09 12:25:07,"1,383s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/filtered user selection""))",Chrome 121.0.0.0,,,2024-02-09 12:25:07,2024-02-09 12:25:07,"0,337s",PASSED
"verifyElementPresent(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Choosen users filtered""), 2)",Chrome 121.0.0.0,,,2024-02-09 12:25:07,2024-02-09 12:25:07,"0,003s",NOT_RUN
"click(findTestObject(""Wallpapers/Done""))",Chrome 121.0.0.0,,,2024-02-09 12:25:07,2024-02-09 12:25:08,"0,559s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-25"")",Chrome 121.0.0.0,,,2024-02-09 12:25:08,2024-02-09 12:25:09,"0,911s",PASSED
"setText(findTestObject(""Survey/Q1 input""), ""Are you satisfied with our services?"")",Chrome 121.0.0.0,,,2024-02-09 12:25:09,2024-02-09 12:25:10,"1,080s",PASSED
"setText(findTestObject(""Survey/Q1 Answer 1 input field""), ""Yes"")",Chrome 121.0.0.0,,,2024-02-09 12:25:10,2024-02-09 12:25:11,"0,655s",PASSED
"setText(findTestObject(""Survey/Q1 answer 2 input field""), ""No"")",Chrome 121.0.0.0,,,2024-02-09 12:25:11,2024-02-09 12:25:11,"0,627s",PASSED
"click(findTestObject(""Survey/Send btn Survey""))",Chrome 121.0.0.0,,,2024-02-09 12:25:11,2024-02-09 12:25:12,"0,349s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-25"")",Chrome 121.0.0.0,,,2024-02-09 12:25:12,2024-02-09 12:25:14,"2,099s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-25"")",Chrome 121.0.0.0,,,2024-02-09 12:25:14,2024-02-09 12:25:14,"0,303s",PASSED
,,,,,,,
Test Cases/Surveys-Quizz-Poll/Send Survey with 2 questions(single and mutiple choice)(TC-26),Chrome 121.0.0.0,,,2024-02-09 12:25:16,2024-02-09 12:25:39,"22,409s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 121.0.0.0,,,2024-02-09 12:25:16,2024-02-09 12:25:17,"0,334s",PASSED
"click(findTestObject(""Dashboard Page/Survey-Quizz-Poll""))",Chrome 121.0.0.0,,,2024-02-09 12:25:17,2024-02-09 12:25:17,"0,620s",PASSED
"check(findTestObject(""Survey/Classic survey radio button""))",Chrome 121.0.0.0,,,2024-02-09 12:25:17,2024-02-09 12:25:20,"2,403s",PASSED
"click(findTestObject(""Survey/More btn""))",Chrome 121.0.0.0,,,2024-02-09 12:25:20,2024-02-09 12:25:20,"0,560s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""))",Chrome 121.0.0.0,,,2024-02-09 12:25:20,2024-02-09 12:25:21,"0,527s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""), ""LAPTOP-E6BU4LL9"")",Chrome 121.0.0.0,,,2024-02-09 12:25:21,2024-02-09 12:25:22,"1,187s",PASSED
"verifyElementText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/All user list-filtered""), ""LAPTOP-E6BU4LL9 "")",Chrome 121.0.0.0,,,2024-02-09 12:25:22,2024-02-09 12:25:23,"1,444s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/filtered user selection""))",Chrome 121.0.0.0,,,2024-02-09 12:25:23,2024-02-09 12:25:24,"0,332s",PASSED
"click(findTestObject(""Wallpapers/Done""))",Chrome 121.0.0.0,,,2024-02-09 12:25:24,2024-02-09 12:25:24,"0,545s",PASSED
