Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Video Alerts,Chrome 121.0.0.0,,,2024-02-26 09:26:02,2024-02-26 09:29:59,"3m - 57,101s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 121.0.0.0,,,2024-02-26 09:26:02,2024-02-26 09:26:15,"12,716s",PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,2024-02-26 09:26:03,2024-02-26 09:26:04,"1,769s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 121.0.0.0,,,2024-02-26 09:26:04,2024-02-26 09:26:05,"1,045s",PASSED
waitForPageLoad(3),Chrome 121.0.0.0,,,2024-02-26 09:26:05,2024-02-26 09:26:05,"0,106s",PASSED
maximizeWindow(),Chrome 121.0.0.0,,,2024-02-26 09:26:05,2024-02-26 09:26:06,"0,159s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 121.0.0.0,,,2024-02-26 09:26:06,2024-02-26 09:26:06,"0,846s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 121.0.0.0,,,2024-02-26 09:26:06,2024-02-26 09:26:07,"0,278s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 121.0.0.0,,,2024-02-26 09:26:07,2024-02-26 09:26:07,"0,295s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 121.0.0.0,,,2024-02-26 09:26:07,2024-02-26 09:26:08,"0,647s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 121.0.0.0,,,2024-02-26 09:26:08,2024-02-26 09:26:08,"0,350s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 121.0.0.0,,,2024-02-26 09:26:08,2024-02-26 09:26:08,"0,333s",PASSED
delay(4),Chrome 121.0.0.0,,,2024-02-26 09:26:08,2024-02-26 09:26:12,"4,042s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 121.0.0.0,,,2024-02-26 09:26:12,2024-02-26 09:26:13,"0,282s",PASSED
,,,,,,,
