Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Lockscreens,Chrome 120.0.0.0,,,2024-02-05 16:01:31,2024-02-05 16:09:01,"7m - 30,305s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 120.0.0.0,,,2024-02-05 16:01:31,2024-02-05 16:01:43,"12,463s",PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,2024-02-05 16:01:31,2024-02-05 16:01:32,"1,404s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 120.0.0.0,,,2024-02-05 16:01:32,2024-02-05 16:01:33,"0,992s",PASSED
waitForPageLoad(3),Chrome 120.0.0.0,,,2024-02-05 16:01:33,2024-02-05 16:01:34,"0,108s",PASSED
maximizeWindow(),Chrome 120.0.0.0,,,2024-02-05 16:01:34,2024-02-05 16:01:34,"0,160s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 120.0.0.0,,,2024-02-05 16:01:34,2024-02-05 16:01:35,"1,000s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 120.0.0.0,,,2024-02-05 16:01:35,2024-02-05 16:01:35,"0,288s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.3.0.6"")",Chrome 120.0.0.0,,,2024-02-05 16:01:35,2024-02-05 16:01:35,"0,319s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 120.0.0.0,,,2024-02-05 16:01:35,2024-02-05 16:01:36,"0,637s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 120.0.0.0,,,2024-02-05 16:01:36,2024-02-05 16:01:36,"0,370s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 120.0.0.0,,,2024-02-05 16:01:36,2024-02-05 16:01:37,"0,327s",PASSED
delay(4),Chrome 120.0.0.0,,,2024-02-05 16:01:37,2024-02-05 16:01:41,"4,035s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 120.0.0.0,,,2024-02-05 16:01:41,2024-02-05 16:01:41,"0,405s",PASSED
,,,,,,,
Test Cases/Lockscreens/Send Lockscreen JPG (TC-20),Chrome 120.0.0.0,,,2024-02-05 16:01:43,2024-02-05 16:03:26,"1m - 42,598s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 120.0.0.0,,,2024-02-05 16:01:43,2024-02-05 16:01:44,"0,343s",PASSED
"click(findTestObject(""Dashboard Page/Lockscreens""))",Chrome 120.0.0.0,,,2024-02-05 16:01:44,2024-02-05 16:01:44,"0,577s",PASSED
"verifyElementText(findTestObject(""Lockscreen/Create Lockscreen header""), ""Create Lockscreen"")",Chrome 120.0.0.0,,,2024-02-05 16:01:44,2024-02-05 16:01:45,"0,589s",PASSED
"click(findTestObject(""Wallpapers/more""))",Chrome 120.0.0.0,,,2024-02-05 16:01:45,2024-02-05 16:01:45,"0,484s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""))",Chrome 120.0.0.0,,,2024-02-05 16:01:45,2024-02-05 16:01:46,"0,433s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""), ""LAPTOP-E6BU4LL9"")",Chrome 120.0.0.0,,,2024-02-05 16:01:46,2024-02-05 16:01:47,"1,322s",PASSED
"verifyElementText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/All user list-filtered""), ""LAPTOP-E6BU4LL9 "")",Chrome 120.0.0.0,,,2024-02-05 16:01:47,2024-02-05 16:01:48,"1,392s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/filtered user selection""))",Chrome 120.0.0.0,,,2024-02-05 16:01:48,2024-02-05 16:01:49,"0,351s",PASSED
"click(findTestObject(""Wallpapers/Done""))",Chrome 120.0.0.0,,,2024-02-05 16:01:49,2024-02-05 16:01:49,"0,567s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-20"")",Chrome 120.0.0.0,,,2024-02-05 16:01:49,2024-02-05 16:01:50,"0,870s",PASSED
"verifyElementPresent(findTestObject(""Wallpapers/Upload wallpaper area""), 2)",Chrome 120.0.0.0,,,2024-02-05 16:01:50,2024-02-05 16:01:50,"0,291s",PASSED
"uploadFileWithDragAndDrop(findTestObject(""Wallpapers/Upload wallpaper area""), ""C:\Users\Home\git\Katalon\Imagesfortest\river.jpg"")",Chrome 120.0.0.0,,,2024-02-05 16:01:50,2024-02-05 16:01:51,"0,335s",PASSED
delay(90),Chrome 120.0.0.0,,,2024-02-05 16:01:51,2024-02-05 16:03:21,"1m - 30,005s",PASSED
"getAttribute(findTestObject(""Wallpapers/uploaded wallpaper file""), ""src"")",Chrome 120.0.0.0,,,2024-02-05 16:03:21,2024-02-05 16:03:21,"0,296s",PASSED
