Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Surveys,Chrome 122.0.0.0,,,22-03-2024 16:06:53,22-03-2024 16:15:56,"9m - 3,510s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 122.0.0.0,,,22-03-2024 16:06:53,22-03-2024 16:07:05,"11,817s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,22-03-2024 16:06:54,22-03-2024 16:06:55,"1,573s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 122.0.0.0,,,22-03-2024 16:06:55,22-03-2024 16:06:56,"0,777s",PASSED
waitForPageLoad(3),Chrome 122.0.0.0,,,22-03-2024 16:06:56,22-03-2024 16:06:56,"0,102s",PASSED
maximizeWindow(),Chrome 122.0.0.0,,,22-03-2024 16:06:56,22-03-2024 16:06:56,"0,204s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 122.0.0.0,,,22-03-2024 16:06:56,22-03-2024 16:06:57,"0,614s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 122.0.0.0,,,22-03-2024 16:06:57,22-03-2024 16:06:57,"0,291s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.2 (stage/11)"")",Chrome 122.0.0.0,,,22-03-2024 16:06:57,22-03-2024 16:06:57,"0,007s",NOT_RUN
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 122.0.0.0,,,22-03-2024 16:06:57,22-03-2024 16:06:58,"0,698s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 122.0.0.0,,,22-03-2024 16:06:58,22-03-2024 16:06:58,"0,395s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 122.0.0.0,,,22-03-2024 16:06:58,22-03-2024 16:06:59,"0,356s",PASSED
delay(4),Chrome 122.0.0.0,,,22-03-2024 16:06:59,22-03-2024 16:07:03,"4,024s",PASSED
