Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Scrolling ticker,Chrome 122.0.0.0,,,29-02-2024 09:23:46,29-02-2024 09:26:27,"2m - 40,519s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 122.0.0.0,,,29-02-2024 09:23:47,29-02-2024 09:23:59,"12,370s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,29-02-2024 09:23:47,29-02-2024 09:23:48,"1,531s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 122.0.0.0,,,29-02-2024 09:23:48,29-02-2024 09:23:50,"1,049s",PASSED
waitForPageLoad(3),Chrome 122.0.0.0,,,29-02-2024 09:23:50,29-02-2024 09:23:50,"0,094s",PASSED
maximizeWindow(),Chrome 122.0.0.0,,,29-02-2024 09:23:50,29-02-2024 09:23:50,"0,139s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 122.0.0.0,,,29-02-2024 09:23:50,29-02-2024 09:23:51,"0,946s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 122.0.0.0,,,29-02-2024 09:23:51,29-02-2024 09:23:51,"0,273s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 122.0.0.0,,,29-02-2024 09:23:51,29-02-2024 09:23:51,"0,295s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 122.0.0.0,,,29-02-2024 09:23:51,29-02-2024 09:23:52,"0,606s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 122.0.0.0,,,29-02-2024 09:23:52,29-02-2024 09:23:52,"0,359s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 122.0.0.0,,,29-02-2024 09:23:52,29-02-2024 09:23:53,"0,328s",PASSED
delay(4),Chrome 122.0.0.0,,,29-02-2024 09:23:53,29-02-2024 09:23:57,"4,026s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 122.0.0.0,,,29-02-2024 09:23:57,29-02-2024 09:23:57,"0,284s",PASSED
,,,,,,,
Test Cases/Ticker/Send Ticker (TC-7),Chrome 122.0.0.0,using Compose Alert Drop-down menu,,29-02-2024 09:23:59,29-02-2024 09:24:42,"43,227s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 122.0.0.0,,,29-02-2024 09:23:59,29-02-2024 09:23:59,"0,342s",PASSED
"click(findTestObject(""Dashboard Page/Scrolling tickers""))",Chrome 122.0.0.0,,,29-02-2024 09:23:59,29-02-2024 09:24:00,"0,589s",PASSED
"verifyElementText(findTestObject(""Create Scrolling ticker/Create Scrolling ticker header""), ""Create Scrolling Ticker"")",Chrome 122.0.0.0,,,29-02-2024 09:24:00,29-02-2024 09:24:01,"1,273s",PASSED
waitForPageLoad(1),Chrome 122.0.0.0,,,29-02-2024 09:24:01,29-02-2024 09:24:01,"0,019s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 122.0.0.0,,,29-02-2024 09:24:01,29-02-2024 09:24:02,"0,376s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,29-02-2024 09:24:02,29-02-2024 09:24:10,"8,072s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-7"")",Chrome 122.0.0.0,,,29-02-2024 09:24:10,29-02-2024 09:24:11,"0,891s",PASSED
