Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Publisher,Chrome 122.0.0.0,,,29-03-2024 10:54:47,29-03-2024 10:58:32,"3m - 45,067s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 122.0.0.0,,,29-03-2024 10:54:47,29-03-2024 10:55:00,"12,201s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,29-03-2024 10:54:48,29-03-2024 10:54:50,"1,836s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo"")",Chrome 122.0.0.0,,,29-03-2024 10:54:50,29-03-2024 10:54:51,"1,032s",PASSED
waitForPageLoad(3),Chrome 122.0.0.0,,,29-03-2024 10:54:51,29-03-2024 10:54:51,"0,091s",PASSED
maximizeWindow(),Chrome 122.0.0.0,,,29-03-2024 10:54:51,29-03-2024 10:54:51,"0,156s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 122.0.0.0,,,29-03-2024 10:54:51,29-03-2024 10:54:52,"0,759s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 122.0.0.0,,,29-03-2024 10:54:52,29-03-2024 10:54:52,"0,292s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.2 (stage/11)"")",Chrome 122.0.0.0,,,29-03-2024 10:54:52,29-03-2024 10:54:52,"0,007s",NOT_RUN
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 122.0.0.0,,,29-03-2024 10:54:52,29-03-2024 10:54:53,"0,633s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 122.0.0.0,,,29-03-2024 10:54:53,29-03-2024 10:54:53,"0,352s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 122.0.0.0,,,29-03-2024 10:54:53,29-03-2024 10:54:53,"0,324s",PASSED
delay(4),Chrome 122.0.0.0,,,29-03-2024 10:54:53,29-03-2024 10:54:57,"4,021s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 122.0.0.0,,,29-03-2024 10:54:57,29-03-2024 10:54:58,"0,295s",PASSED
,,,,,,,
