Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Surveys,Chrome 121.0.0.0,,,2024-02-14 09:35:12,2024-02-14 09:41:35,"6m - 22,449s",FAILED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 121.0.0.0,,,2024-02-14 09:35:12,2024-02-14 09:35:25,"12,435s",PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,2024-02-14 09:35:13,2024-02-14 09:35:14,"1,552s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 121.0.0.0,,,2024-02-14 09:35:14,2024-02-14 09:35:15,"1,067s",PASSED
waitForPageLoad(3),Chrome 121.0.0.0,,,2024-02-14 09:35:15,2024-02-14 09:35:15,"0,090s",PASSED
maximizeWindow(),Chrome 121.0.0.0,,,2024-02-14 09:35:15,2024-02-14 09:35:16,"0,144s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 121.0.0.0,,,2024-02-14 09:35:16,2024-02-14 09:35:17,"1,057s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 121.0.0.0,,,2024-02-14 09:35:17,2024-02-14 09:35:17,"0,284s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 121.0.0.0,,,2024-02-14 09:35:17,2024-02-14 09:35:17,"0,281s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 121.0.0.0,,,2024-02-14 09:35:17,2024-02-14 09:35:18,"0,607s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 121.0.0.0,,,2024-02-14 09:35:18,2024-02-14 09:35:18,"0,343s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 121.0.0.0,,,2024-02-14 09:35:18,2024-02-14 09:35:19,"0,308s",PASSED
delay(4),Chrome 121.0.0.0,,,2024-02-14 09:35:19,2024-02-14 09:35:23,"4,017s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 121.0.0.0,,,2024-02-14 09:35:23,2024-02-14 09:35:23,"0,276s",PASSED
,,,,,,,
Test Cases/Surveys-Quizz-Poll/Send Survey with one question and single choice(TC-25),Chrome 121.0.0.0,,,2024-02-14 09:35:25,2024-02-14 09:35:44,"18,896s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 121.0.0.0,,,2024-02-14 09:35:25,2024-02-14 09:35:25,"0,315s",PASSED
"click(findTestObject(""Dashboard Page/Survey-Quizz-Poll""))",Chrome 121.0.0.0,,,2024-02-14 09:35:25,2024-02-14 09:35:26,"0,553s",PASSED
"check(findTestObject(""Survey/Classic survey radio button""))",Chrome 121.0.0.0,,,2024-02-14 09:35:26,2024-02-14 09:35:32,"5,839s",PASSED
"click(findTestObject(""Survey/More btn""))",Chrome 121.0.0.0,,,2024-02-14 09:35:32,2024-02-14 09:35:32,"0,591s",PASSED
