Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Lockscreens,Chrome 123.0.0.0,,,22-04-2024 14:05:12,22-04-2024 14:10:53,"5m - 40,735s",FAILED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 123.0.0.0,,,22-04-2024 14:05:13,22-04-2024 14:05:25,"12,068s",PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,22-04-2024 14:05:13,22-04-2024 14:05:15,"1,672s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo"")",Chrome 123.0.0.0,,,22-04-2024 14:05:15,22-04-2024 14:05:16,"0,958s",PASSED
waitForPageLoad(3),Chrome 123.0.0.0,,,22-04-2024 14:05:16,22-04-2024 14:05:16,"0,136s",PASSED
maximizeWindow(),Chrome 123.0.0.0,,,22-04-2024 14:05:16,22-04-2024 14:05:16,"0,198s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 123.0.0.0,,,22-04-2024 14:05:16,22-04-2024 14:05:17,"0,613s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 123.0.0.0,,,22-04-2024 14:05:17,22-04-2024 14:05:17,"0,276s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.2 (stage/11)"")",Chrome 123.0.0.0,,,22-04-2024 14:05:17,22-04-2024 14:05:17,"0,004s",NOT_RUN
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 123.0.0.0,,,22-04-2024 14:05:17,22-04-2024 14:05:17,"0,639s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 123.0.0.0,,,22-04-2024 14:05:17,22-04-2024 14:05:18,"0,398s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 123.0.0.0,,,22-04-2024 14:05:18,22-04-2024 14:05:18,"0,357s",PASSED
delay(4),Chrome 123.0.0.0,,,22-04-2024 14:05:18,22-04-2024 14:05:22,"4,042s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 123.0.0.0,,,22-04-2024 14:05:22,22-04-2024 14:05:23,"0,305s",PASSED
,,,,,,,
Test Cases/Lockscreens/Send Lockscreen JPG (TC-20),Chrome 123.0.0.0,,,22-04-2024 14:05:25,22-04-2024 14:06:14,"48,986s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 123.0.0.0,,,22-04-2024 14:05:25,22-04-2024 14:05:25,"0,422s",PASSED
"click(findTestObject(""Dashboard Page/Lockscreens""))",Chrome 123.0.0.0,,,22-04-2024 14:05:25,22-04-2024 14:05:26,"0,650s",PASSED
"verifyElementText(findTestObject(""Lockscreen/Create Lockscreen header""), ""Create Lockscreen"")",Chrome 123.0.0.0,,,22-04-2024 14:05:26,22-04-2024 14:05:27,"0,991s",PASSED
"click(findTestObject(""Wallpapers/more""))",Chrome 123.0.0.0,,,22-04-2024 14:05:27,22-04-2024 14:05:27,"0,400s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,22-04-2024 14:05:27,22-04-2024 14:05:35,"7,935s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-20"")",Chrome 123.0.0.0,,,22-04-2024 14:05:35,22-04-2024 14:05:36,"0,916s",PASSED
"verifyElementPresent(findTestObject(""Wallpapers/Upload wallpaper area""), 2)",Chrome 123.0.0.0,,,22-04-2024 14:05:36,22-04-2024 14:05:36,"0,307s",PASSED
"uploadFileWithDragAndDrop(findTestObject(""Wallpapers/Upload wallpaper area""), ""C:\Users\Home\git\Katalon\Imagesfortest\river.jpg"")",Chrome 123.0.0.0,,,22-04-2024 14:05:36,22-04-2024 14:05:37,"0,362s",PASSED
delay(10),Chrome 123.0.0.0,,,22-04-2024 14:05:37,22-04-2024 14:05:47,"10,013s",PASSED
"getAttribute(findTestObject(""Wallpapers/uploaded wallpaper file""), ""src"")",Chrome 123.0.0.0,,,22-04-2024 14:05:47,22-04-2024 14:05:47,"0,322s",PASSED
"click(findTestObject(""Wallpapers/Send wallpaper button""))",Chrome 123.0.0.0,,,22-04-2024 14:05:47,22-04-2024 14:05:48,"0,351s",PASSED
waitForPageLoad(2),Chrome 123.0.0.0,,,22-04-2024 14:05:48,22-04-2024 14:05:48,"0,016s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-20"")",Chrome 123.0.0.0,,,22-04-2024 14:05:48,22-04-2024 14:05:49,"1,884s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-20"")",Chrome 123.0.0.0,,,22-04-2024 14:05:49,22-04-2024 14:05:50,"0,305s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Actions menu Wallpapers-Lockscreens-Screensaver""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,22-04-2024 14:05:50,22-04-2024 14:05:59,"9,647s",PASSED
