Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Video Alerts,Chrome 121.0.0.0,,,2024-02-28 09:17:39,2024-02-28 09:21:51,"4m - 12,849s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 121.0.0.0,,,2024-02-28 09:17:39,2024-02-28 09:17:52,"13,089s",PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,2024-02-28 09:17:39,2024-02-28 09:17:41,"1,921s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 121.0.0.0,,,2024-02-28 09:17:41,2024-02-28 09:17:42,"0,959s",PASSED
waitForPageLoad(3),Chrome 121.0.0.0,,,2024-02-28 09:17:42,2024-02-28 09:17:42,"0,176s",PASSED
maximizeWindow(),Chrome 121.0.0.0,,,2024-02-28 09:17:42,2024-02-28 09:17:42,"0,194s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 121.0.0.0,,,2024-02-28 09:17:42,2024-02-28 09:17:43,"0,851s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 121.0.0.0,,,2024-02-28 09:17:43,2024-02-28 09:17:44,"0,301s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 121.0.0.0,,,2024-02-28 09:17:44,2024-02-28 09:17:44,"0,316s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 121.0.0.0,,,2024-02-28 09:17:44,2024-02-28 09:17:45,"0,682s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 121.0.0.0,,,2024-02-28 09:17:45,2024-02-28 09:17:45,"0,414s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 121.0.0.0,,,2024-02-28 09:17:45,2024-02-28 09:17:45,"0,360s",PASSED
delay(4),Chrome 121.0.0.0,,,2024-02-28 09:17:45,2024-02-28 09:17:49,"4,024s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 121.0.0.0,,,2024-02-28 09:17:49,2024-02-28 09:17:50,"0,286s",PASSED
,,,,,,,
Test Cases/Video Alerts/Send Video Alert with MP4 (TC-43),Chrome 121.0.0.0,,,2024-02-28 09:17:52,2024-02-28 09:18:50,"58,193s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 121.0.0.0,,,2024-02-28 09:17:52,2024-02-28 09:17:52,"0,397s",PASSED
"click(findTestObject(""Dashboard Page/Video Alerts""))",Chrome 121.0.0.0,,,2024-02-28 09:17:52,2024-02-28 09:17:53,"0,501s",PASSED
"verifyElementText(findTestObject(""Wallpapers/Create Wallpaper Header""), ""Create Video Alert"")",Chrome 121.0.0.0,,,2024-02-28 09:17:53,2024-02-28 09:17:56,"3,215s",PASSED
