Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Scrolling ticker,Chrome 122.0.0.0,,,05-03-2024 16:49:39,05-03-2024 16:52:17,"2m - 37,906s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 122.0.0.0,,,05-03-2024 16:49:39,05-03-2024 16:49:51,"11,825s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,05-03-2024 16:49:39,05-03-2024 16:49:41,"1,408s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 122.0.0.0,,,05-03-2024 16:49:41,05-03-2024 16:49:42,"0,868s",PASSED
waitForPageLoad(3),Chrome 122.0.0.0,,,05-03-2024 16:49:42,05-03-2024 16:49:42,"0,096s",PASSED
maximizeWindow(),Chrome 122.0.0.0,,,05-03-2024 16:49:42,05-03-2024 16:49:42,"0,148s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 122.0.0.0,,,05-03-2024 16:49:42,05-03-2024 16:49:43,"0,803s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 122.0.0.0,,,05-03-2024 16:49:43,05-03-2024 16:49:43,"0,278s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.2 (stage/11)"")",Chrome 122.0.0.0,,,05-03-2024 16:49:43,05-03-2024 16:49:43,"0,274s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 122.0.0.0,,,05-03-2024 16:49:43,05-03-2024 16:49:44,"0,603s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 122.0.0.0,,,05-03-2024 16:49:44,05-03-2024 16:49:44,"0,336s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 122.0.0.0,,,05-03-2024 16:49:44,05-03-2024 16:49:45,"0,296s",PASSED
delay(4),Chrome 122.0.0.0,,,05-03-2024 16:49:45,05-03-2024 16:49:49,"4,026s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 122.0.0.0,,,05-03-2024 16:49:49,05-03-2024 16:49:49,"0,266s",PASSED
,,,,,,,
Test Cases/Ticker/Send Ticker (TC-7),Chrome 122.0.0.0,using Compose Alert Drop-down menu,,05-03-2024 16:49:51,05-03-2024 16:50:34,"42,956s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 122.0.0.0,,,05-03-2024 16:49:51,05-03-2024 16:49:51,"0,329s",PASSED
"click(findTestObject(""Dashboard Page/Scrolling tickers""))",Chrome 122.0.0.0,,,05-03-2024 16:49:51,05-03-2024 16:49:52,"0,560s",PASSED
"verifyElementText(findTestObject(""Create Scrolling ticker/Create Scrolling ticker header""), ""Create Scrolling Ticker"")",Chrome 122.0.0.0,,,05-03-2024 16:49:52,05-03-2024 16:49:53,"1,435s",PASSED
waitForPageLoad(1),Chrome 122.0.0.0,,,05-03-2024 16:49:53,05-03-2024 16:49:53,"0,011s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 122.0.0.0,,,05-03-2024 16:49:53,05-03-2024 16:49:54,"0,360s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,05-03-2024 16:49:54,05-03-2024 16:50:02,"7,820s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-7"")",Chrome 122.0.0.0,,,05-03-2024 16:50:02,05-03-2024 16:50:02,"0,870s",PASSED
"switchToFrame(findTestObject(""Create Pop-up Alert Page/Alert body iframe""), 2)",Chrome 122.0.0.0,,,05-03-2024 16:50:02,05-03-2024 16:50:03,"0,298s",PASSED
"setMaskedText(findTestObject(""Create Pop-up Alert Page/Alert body""),***********************************************)",Chrome 122.0.0.0,,,05-03-2024 16:50:03,05-03-2024 16:50:03,"0,729s",PASSED
switchToDefaultContent(),Chrome 122.0.0.0,,,05-03-2024 16:50:03,05-03-2024 16:50:03,"0,016s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Send button""))",Chrome 122.0.0.0,,,05-03-2024 16:50:03,05-03-2024 16:50:04,"0,542s",PASSED
waitForPageLoad(2),Chrome 122.0.0.0,,,05-03-2024 16:50:04,05-03-2024 16:50:04,"0,012s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-7"")",Chrome 122.0.0.0,,,05-03-2024 16:50:04,05-03-2024 16:50:06,"1,712s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-7"")",Chrome 122.0.0.0,,,05-03-2024 16:50:06,05-03-2024 16:50:06,"0,291s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Action menu check ticker""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,05-03-2024 16:50:06,05-03-2024 16:50:18,"12,337s",PASSED
"sendKeys(findTestObject(""Create Pop-up Alert Page/Alert Title field""), Keys.chord(CONTROL, ""a"", BACK_SPACE))",Chrome 122.0.0.0,,,05-03-2024 16:50:18,05-03-2024 16:50:19,"1,080s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""Duplicate ticker"")",Chrome 122.0.0.0,,,05-03-2024 16:50:19,05-03-2024 16:50:20,"0,811s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Send button""))",Chrome 122.0.0.0,,,05-03-2024 16:50:20,05-03-2024 16:50:21,"0,312s",PASSED
waitForPageLoad(5),Chrome 122.0.0.0,,,05-03-2024 16:50:21,05-03-2024 16:50:21,"0,014s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-7"")",Chrome 122.0.0.0,,,05-03-2024 16:50:21,05-03-2024 16:50:22,"1,573s",PASSED
