Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Lockscreens,Chrome 122.0.0.0,,,05-03-2024 17:35:59,05-03-2024 17:38:50,"2m - 50,645s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 122.0.0.0,,,05-03-2024 17:35:59,05-03-2024 17:36:12,"12,331s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,05-03-2024 17:36:00,05-03-2024 17:36:01,"1,615s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 122.0.0.0,,,05-03-2024 17:36:01,05-03-2024 17:36:02,"0,952s",PASSED
waitForPageLoad(3),Chrome 122.0.0.0,,,05-03-2024 17:36:02,05-03-2024 17:36:02,"0,106s",PASSED
maximizeWindow(),Chrome 122.0.0.0,,,05-03-2024 17:36:02,05-03-2024 17:36:02,"0,150s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 122.0.0.0,,,05-03-2024 17:36:02,05-03-2024 17:36:03,"0,825s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 122.0.0.0,,,05-03-2024 17:36:03,05-03-2024 17:36:04,"0,280s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.2 (stage/11)"")",Chrome 122.0.0.0,,,05-03-2024 17:36:04,05-03-2024 17:36:04,"0,292s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 122.0.0.0,,,05-03-2024 17:36:04,05-03-2024 17:36:05,"0,639s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 122.0.0.0,,,05-03-2024 17:36:05,05-03-2024 17:36:05,"0,355s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 122.0.0.0,,,05-03-2024 17:36:05,05-03-2024 17:36:05,"0,313s",PASSED
delay(4),Chrome 122.0.0.0,,,05-03-2024 17:36:05,05-03-2024 17:36:09,"4,032s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 122.0.0.0,,,05-03-2024 17:36:09,05-03-2024 17:36:09,"0,273s",PASSED
,,,,,,,
Test Cases/Lockscreens/Send Lockscreen JPG (TC-20),Chrome 122.0.0.0,,,05-03-2024 17:36:12,05-03-2024 17:36:59,"47,563s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 122.0.0.0,,,05-03-2024 17:36:12,05-03-2024 17:36:12,"0,352s",PASSED
"click(findTestObject(""Dashboard Page/Lockscreens""))",Chrome 122.0.0.0,,,05-03-2024 17:36:12,05-03-2024 17:36:13,"0,590s",PASSED
"verifyElementText(findTestObject(""Lockscreen/Create Lockscreen header""), ""Create Lockscreen"")",Chrome 122.0.0.0,,,05-03-2024 17:36:13,05-03-2024 17:36:13,"0,559s",PASSED
"click(findTestObject(""Wallpapers/more""))",Chrome 122.0.0.0,,,05-03-2024 17:36:13,05-03-2024 17:36:14,"0,516s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,05-03-2024 17:36:14,05-03-2024 17:36:22,"8,278s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-20"")",Chrome 122.0.0.0,,,05-03-2024 17:36:22,05-03-2024 17:36:23,"0,885s",PASSED
"verifyElementPresent(findTestObject(""Wallpapers/Upload wallpaper area""), 2)",Chrome 122.0.0.0,,,05-03-2024 17:36:23,05-03-2024 17:36:23,"0,280s",PASSED
"uploadFileWithDragAndDrop(findTestObject(""Wallpapers/Upload wallpaper area""), ""C:\Users\Home\git\Katalon\Imagesfortest\river.jpg"")",Chrome 122.0.0.0,,,05-03-2024 17:36:23,05-03-2024 17:36:24,"0,334s",PASSED
delay(10),Chrome 122.0.0.0,,,05-03-2024 17:36:24,05-03-2024 17:36:34,"10,019s",PASSED
"getAttribute(findTestObject(""Wallpapers/uploaded wallpaper file""), ""src"")",Chrome 122.0.0.0,,,05-03-2024 17:36:34,05-03-2024 17:36:34,"0,311s",PASSED
"click(findTestObject(""Wallpapers/Send wallpaper button""))",Chrome 122.0.0.0,,,05-03-2024 17:36:34,05-03-2024 17:36:34,"0,352s",PASSED
waitForPageLoad(2),Chrome 122.0.0.0,,,05-03-2024 17:36:34,05-03-2024 17:36:34,"0,017s",PASSED
