Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Publisher,Chrome 122.0.0.0,,,18-03-2024 14:33:11,18-03-2024 14:35:31,"2m - 19,912s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 122.0.0.0,,,18-03-2024 14:33:12,18-03-2024 14:33:25,"13,379s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,18-03-2024 14:33:12,18-03-2024 14:33:14,"2,107s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 122.0.0.0,,,18-03-2024 14:33:14,18-03-2024 14:33:15,"0,936s",PASSED
waitForPageLoad(3),Chrome 122.0.0.0,,,18-03-2024 14:33:15,18-03-2024 14:33:15,"0,206s",PASSED
maximizeWindow(),Chrome 122.0.0.0,,,18-03-2024 14:33:15,18-03-2024 14:33:16,"0,208s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 122.0.0.0,,,18-03-2024 14:33:16,18-03-2024 14:33:16,"0,648s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 122.0.0.0,,,18-03-2024 14:33:16,18-03-2024 14:33:17,"0,329s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.2 (stage/11)"")",Chrome 122.0.0.0,,,18-03-2024 14:33:17,18-03-2024 14:33:17,"0,346s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 122.0.0.0,,,18-03-2024 14:33:17,18-03-2024 14:33:18,"0,732s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 122.0.0.0,,,18-03-2024 14:33:18,18-03-2024 14:33:18,"0,422s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 122.0.0.0,,,18-03-2024 14:33:18,18-03-2024 14:33:18,"0,363s",PASSED
delay(4),Chrome 122.0.0.0,,,18-03-2024 14:33:18,18-03-2024 14:33:23,"4,027s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 122.0.0.0,,,18-03-2024 14:33:23,18-03-2024 14:33:23,"0,300s",PASSED
,,,,,,,
Test Cases/Publisher/Create Publisher with Admin role (TC-49),Chrome 122.0.0.0,,,18-03-2024 14:33:25,18-03-2024 14:33:46,"21,143s",PASSED
"click(findTestObject(""Publishers/Publishers on the top-menu""))",Chrome 122.0.0.0,Open Publisher page on a dashboard,,18-03-2024 14:33:25,18-03-2024 14:33:25,"0,428s",PASSED
"click(findTestObject(""Publishers/Add Publisher btn""))",Chrome 122.0.0.0,Start Publisher creation process,,18-03-2024 14:33:25,18-03-2024 14:33:27,"1,326s",PASSED
"click(findTestObject(""Publishers/Publisher name input field""))",Chrome 122.0.0.0,,,18-03-2024 14:33:27,18-03-2024 14:33:27,"0,590s",PASSED
"setText(findTestObject(""Publishers/Publisher name input field""), ""KatalonAdmin"")",Chrome 122.0.0.0,Input Publisher name,,18-03-2024 14:33:27,18-03-2024 14:33:28,"0,785s",PASSED
"click(findTestObject(""Publishers/Publisher Password""))",Chrome 122.0.0.0,,,18-03-2024 14:33:28,18-03-2024 14:33:29,"0,358s",PASSED
"setText(findTestObject(""Publishers/Publisher Password""), ""123"")",Chrome 122.0.0.0,Setup publisher password,,18-03-2024 14:33:29,18-03-2024 14:33:29,"0,639s",PASSED
"click(findTestObject(""Publishers/Publisher type drop-down""))",Chrome 122.0.0.0,Choose Publisher Role,,18-03-2024 14:33:29,18-03-2024 14:33:30,"0,470s",PASSED
"click(findTestObject(""Publishers/Admin type""))",Chrome 122.0.0.0,,,18-03-2024 14:33:30,18-03-2024 14:33:30,"0,586s",PASSED
"click(findTestObject(""Publishers/add btn""))",Chrome 122.0.0.0,,,18-03-2024 14:33:30,18-03-2024 14:33:31,"0,784s",PASSED
"click(findTestObject(""Pop-up Alerts page/Search by title field""))",Chrome 122.0.0.0,,,18-03-2024 14:33:31,18-03-2024 14:33:32,"0,773s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""KatalonAdmin"")",Chrome 122.0.0.0,Verify if Publisher exist,,18-03-2024 14:33:32,18-03-2024 14:33:33,"1,679s",PASSED
delay(5),Chrome 122.0.0.0,,,18-03-2024 14:33:33,18-03-2024 14:33:38,"5,008s",PASSED
"verifyElementText(findTestObject(""Publishers/filtered publisher""), ""KatalonAdmin"")",Chrome 122.0.0.0,,,18-03-2024 14:33:38,18-03-2024 14:33:39,"0,324s",PASSED
"verifyElementPresent(findTestObject(""Publishers/Enabled status""), 2)",Chrome 122.0.0.0,Verify if publisher has enabled status,,18-03-2024 14:33:39,18-03-2024 14:33:39,"0,292s",PASSED
"check(findTestObject(""Create Pop-up Alert Page/sent alerts checkbox""))",Chrome 122.0.0.0,,,18-03-2024 14:33:39,18-03-2024 14:33:40,"0,624s",PASSED
"verifyElementChecked(findTestObject(""Create Pop-up Alert Page/sent alerts checkbox""), 2)",Chrome 122.0.0.0,,,18-03-2024 14:33:40,18-03-2024 14:33:40,"0,421s",PASSED
"click(findTestObject(""Publishers/Disable btn""))",Chrome 122.0.0.0,Disable Publisher,,18-03-2024 14:33:40,18-03-2024 14:33:41,"0,565s",PASSED
"verifyElementPresent(findTestObject(""Publishers/Disabled status""), 2)",Chrome 122.0.0.0,Verify if publisher disabled,,18-03-2024 14:33:41,18-03-2024 14:33:42,"0,971s",PASSED
"check(findTestObject(""Create Pop-up Alert Page/sent alerts checkbox""))",Chrome 122.0.0.0,,,18-03-2024 14:33:42,18-03-2024 14:33:42,"0,369s",PASSED
"verifyElementChecked(findTestObject(""Create Pop-up Alert Page/sent alerts checkbox""), 2)",Chrome 122.0.0.0,,,18-03-2024 14:33:42,18-03-2024 14:33:43,"0,522s",PASSED
"click(findTestObject(""Publishers/Enable btn""))",Chrome 122.0.0.0,"Enable Publisher back
",,18-03-2024 14:33:43,18-03-2024 14:33:43,"0,557s",PASSED
"verifyElementPresent(findTestObject(""Publishers/Enabled status""), 2)",Chrome 122.0.0.0,Verify if publisher now enabled,,18-03-2024 14:33:43,18-03-2024 14:33:44,"0,892s",PASSED
,,,,,,,
Test Cases/Publisher/Edit Publisher (TC-50),Chrome 122.0.0.0,,,18-03-2024 14:33:46,18-03-2024 14:34:02,"15,700s",PASSED
"click(findTestObject(""Survey/3dots Actions""))",Chrome 122.0.0.0,click on Actions menu for specified publisher,,18-03-2024 14:33:46,18-03-2024 14:33:47,"0,389s",PASSED
"click(findTestObject(""Publishers/Edit publisher""))",Chrome 122.0.0.0,Choose edit option in Actions menu,,18-03-2024 14:33:47,18-03-2024 14:33:47,"0,601s",PASSED
"setText(findTestObject(""Publishers/Publisher email input field""), ""katalon@mail.com"")",Chrome 122.0.0.0,Type email address,,18-03-2024 14:33:47,18-03-2024 14:33:49,"1,517s",PASSED
"click(findTestObject(""Publishers/Phone code drop-down""))",Chrome 122.0.0.0,Setup phone number,,18-03-2024 14:33:49,18-03-2024 14:33:49,"0,380s",PASSED
"scrollToElement(findTestObject(""Publishers/US country code""), 2)",Chrome 122.0.0.0,,,18-03-2024 14:33:49,18-03-2024 14:33:50,"0,439s",PASSED
"click(findTestObject(""Publishers/US country code""))",Chrome 122.0.0.0,,,18-03-2024 14:33:50,18-03-2024 14:33:50,"0,354s",PASSED
"click(findTestObject(""Publishers/Phone number input field""))",Chrome 122.0.0.0,,,18-03-2024 14:33:50,18-03-2024 14:33:51,"0,797s",PASSED
