Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Wallpapers,Chrome 121.0.0.0,,,2024-02-08 11:44:01,2024-02-08 11:57:05,"13m - 3,800s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 121.0.0.0,,,2024-02-08 11:44:01,2024-02-08 11:44:14,"13,066s",PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,2024-02-08 11:44:01,2024-02-08 11:44:03,"1,575s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 121.0.0.0,,,2024-02-08 11:44:03,2024-02-08 11:44:05,"1,618s",PASSED
waitForPageLoad(3),Chrome 121.0.0.0,,,2024-02-08 11:44:05,2024-02-08 11:44:05,"0,093s",PASSED
maximizeWindow(),Chrome 121.0.0.0,,,2024-02-08 11:44:05,2024-02-08 11:44:05,"0,136s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 121.0.0.0,,,2024-02-08 11:44:05,2024-02-08 11:44:06,"1,014s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 121.0.0.0,,,2024-02-08 11:44:06,2024-02-08 11:44:06,"0,302s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 121.0.0.0,,,2024-02-08 11:44:06,2024-02-08 11:44:06,"0,293s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 121.0.0.0,,,2024-02-08 11:44:06,2024-02-08 11:44:07,"0,616s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 121.0.0.0,,,2024-02-08 11:44:07,2024-02-08 11:44:07,"0,349s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 121.0.0.0,,,2024-02-08 11:44:07,2024-02-08 11:44:08,"0,318s",PASSED
delay(4),Chrome 121.0.0.0,,,2024-02-08 11:44:08,2024-02-08 11:44:12,"4,026s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 121.0.0.0,,,2024-02-08 11:44:12,2024-02-08 11:44:12,"0,288s",PASSED
,,,,,,,
Test Cases/Wallpapers/Send Wallpaper JPG (TC-15),Chrome 121.0.0.0,send wallpaper using compose alert drop-down menu,,2024-02-08 11:44:14,2024-02-08 11:45:58,"1m - 44,134s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 121.0.0.0,,,2024-02-08 11:44:14,2024-02-08 11:44:14,"0,319s",PASSED
"click(findTestObject(""Dashboard Page/Wallpapers""))",Chrome 121.0.0.0,,,2024-02-08 11:44:14,2024-02-08 11:44:15,"0,550s",PASSED
"verifyElementText(findTestObject(""Wallpapers/Create Wallpaper Header""), ""Create Wallpaper"")",Chrome 121.0.0.0,,,2024-02-08 11:44:15,2024-02-08 11:44:16,"1,011s",PASSED
refresh(),Chrome 121.0.0.0,,,2024-02-08 11:44:16,2024-02-08 11:44:16,"0,339s",PASSED
"click(findTestObject(""Wallpapers/more""))",Chrome 121.0.0.0,,,2024-02-08 11:44:16,2024-02-08 11:44:17,"1,094s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""))",Chrome 121.0.0.0,,,2024-02-08 11:44:17,2024-02-08 11:44:18,"0,538s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""), ""LAPTOP-E6BU4LL9"")",Chrome 121.0.0.0,,,2024-02-08 11:44:18,2024-02-08 11:44:19,"1,333s",PASSED
"verifyElementText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/All user list-filtered""), ""LAPTOP-E6BU4LL9 "")",Chrome 121.0.0.0,,,2024-02-08 11:44:19,2024-02-08 11:44:21,"1,729s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/filtered user selection""))",Chrome 121.0.0.0,,,2024-02-08 11:44:21,2024-02-08 11:44:21,"0,337s",PASSED
"verifyElementPresent(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Choosen users filtered""), 2)",Chrome 121.0.0.0,,,2024-02-08 11:44:21,2024-02-08 11:44:21,"0,002s",NOT_RUN
"click(findTestObject(""Wallpapers/Done""))",Chrome 121.0.0.0,,,2024-02-08 11:44:21,2024-02-08 11:44:22,"0,538s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-15"")",Chrome 121.0.0.0,,,2024-02-08 11:44:22,2024-02-08 11:44:23,"0,865s",PASSED
"verifyElementPresent(findTestObject(""Wallpapers/Upload wallpaper area""), 2)",Chrome 121.0.0.0,,,2024-02-08 11:44:23,2024-02-08 11:44:23,"0,277s",PASSED
"uploadFileWithDragAndDrop(findTestObject(""Wallpapers/Upload wallpaper area""), ""C:\Users\Home\git\Katalon\Imagesfortest\river.jpg"")",Chrome 121.0.0.0,,,2024-02-08 11:44:23,2024-02-08 11:44:23,"0,324s",PASSED
delay(90),Chrome 121.0.0.0,,,2024-02-08 11:44:23,2024-02-08 11:45:53,"1m - 30,016s",PASSED
"getAttribute(findTestObject(""Wallpapers/uploaded wallpaper file""), ""src"")",Chrome 121.0.0.0,,,2024-02-08 11:45:53,2024-02-08 11:45:54,"0,292s",PASSED
